(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.2427, 0.3483]. Recommendation = [0.0, -0.1594, 0.2127], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.1703, 1.2377]. Recommendation = [0.0, -0.1594, 0.2127], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.1932, -0.0956]. Recommendation = [0.0, -0.1594, 0.2127], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.7619, -0.2235]. Recommendation = [0.0, -0.1594, 0.2127], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.5866, 0.5809]. Recommendation = [0.0, -0.1594, 0.2127], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -0.1594, 0.2127]. Recommendation = [0.0, -0.1594, 0.2127], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.0372, 0.6038]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 1.7979, -0.2546]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.8258, 0.7859]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.4553, -0.0577]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -0.3468, -0.1051]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.8703, 1.2565]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.3940, 1.9598]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.3081, 0.8677]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.1406, 0.1115]. Recommendation = [0.0, 0.1406, 0.1115], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -0.2996, 0.5537]. Recommendation = [0.0, 0.7761, 0.7688], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 1.0711, 1.0273]. Recommendation = [0.0, 0.7761, 0.7688], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 0.4002, 0.5013]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, 1.0101, 0.8013]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -0.6345, 0.8378]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -0.6444, 1.3747]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -0.0774, 0.9359]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -0.6715, 0.5332]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -0.5087, 0.0904]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -1.2172, 1.7884]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4574, 0.3062] = 453.2357, sampling [1.0, -1.2059, 1.3324]. Recommendation = [0.0, 1.0059, 1.0489], Current Cost = 5030.00, Rho = 1.000
