(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.4473, 0.5202]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5005.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.2677, 0.2336]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5006.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.2401, 0.7175]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5007.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.5091, 0.4988]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5008.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.5306, 0.6256]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5009.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.3799, 1.0199]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5010.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.4027, 0.0535]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5011.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.0355, 0.2078]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5012.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.7069, 0.5561]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5013.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.6356, 1.4115]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5014.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.0657, 0.8369]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5015.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.1159, -0.1325]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5016.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.2738, 1.5159]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5017.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.5460, -0.0055]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5018.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.6006, 0.6189]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5019.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.8409, 0.2239]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5020.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.9943, 1.0993]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5021.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.9017, 0.6725]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5022.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.8762, 1.5274]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5023.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.5742, 1.7721]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5024.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.3588, -0.2633]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5025.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -1.1549, 1.7518]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5026.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.8560, 1.7930]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5027.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, 0.2123, 0.7588]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5028.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, 0.1408, 0.0433]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5029.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, 0.0442, 0.2680]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5030.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.0980, 1.1389]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5031.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.0005, -0.6527]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5032.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.2315, 0.8082]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5033.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -1.3004, 1.3210]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5034.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, 0.1950, -0.3160]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5035.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -1.1240, 1.5460]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5036.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.7377, -0.0770]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5037.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.9621, 1.2480]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5038.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, 0.4935, 0.4312]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5039.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -0.4220, -0.6938]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5040.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, -1.0518, 0.9137]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5041.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, 0.0500, -1.2355]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5042.00, Rho = 0.576
(iter 10) [0.0, -0.3890, 0.3931] = 448.5225, sampling [1.0, 0.3880, 1.2111]. Recommendation = [0.0, -0.3890, 0.3931], Current Cost = 5043.00, Rho = 0.576
