(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -0.2708, 0.8729]. Recommendation = [0.0, 0.1609, -0.1767], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -0.5861, 1.4217]. Recommendation = [0.0, 0.1609, -0.1767], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, 0.0905, 0.2934]. Recommendation = [0.0, 0.1609, -0.1767], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, 0.2397, 1.0122]. Recommendation = [0.0, 0.1609, -0.1767], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -0.8351, 0.8049]. Recommendation = [0.0, 0.1609, -0.1767], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -0.4319, 0.4774]. Recommendation = [0.0, -0.8351, 0.8049], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -0.2096, 0.1126]. Recommendation = [0.0, -0.8351, 0.8049], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -0.8295, 1.0652]. Recommendation = [0.0, -0.1252, 0.2589], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, 0.1403, 1.7275]. Recommendation = [0.0, -0.1252, 0.2589], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -0.0364, 0.4866]. Recommendation = [0.0, -0.1252, 0.2589], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, 0.4112, 0.4489]. Recommendation = [0.0, -0.1252, 0.2589], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, 0.3325, 0.6827]. Recommendation = [0.0, -0.1252, 0.2589], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -1.3600, 0.7801]. Recommendation = [0.0, -0.1252, 0.2589], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -0.6683, 0.0955]. Recommendation = [0.0, -0.1252, 0.2589], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1609, -0.1767] = 451.4927, sampling [1.0, -1.0967, 0.5659]. Recommendation = [0.0, -0.1252, 0.2589], Current Cost = 5019.00, Rho = 1.000
