(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.5884, 0.3747]. Recommendation = [0.0, 0.0798, -0.1556], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.4188, 1.0754]. Recommendation = [0.0, 0.5884, 0.3747], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 1.0311, 0.3316]. Recommendation = [0.0, 0.5884, 0.3747], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.4790, 0.0085]. Recommendation = [0.0, 0.5884, 0.3747], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.0036, 0.3513]. Recommendation = [0.0, 0.5884, 0.3747], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.2770, 0.6733]. Recommendation = [0.0, 0.5188, 0.3852], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.7653, 0.9265]. Recommendation = [0.0, 0.1579, -0.0878], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.8062, 1.6535]. Recommendation = [0.0, 0.5188, 0.3852], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 1.5883, 0.5521]. Recommendation = [0.0, 0.1579, -0.0878], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.6656, 0.5812]. Recommendation = [0.0, 0.5188, 0.3852], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.8179, -0.2008]. Recommendation = [0.0, 0.5188, 0.3852], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.7379, 0.1196]. Recommendation = [0.0, 0.1579, -0.0878], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, -0.1453, 0.9698]. Recommendation = [0.0, 0.1579, -0.0878], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 1.0830, 1.1643]. Recommendation = [0.0, 0.1579, -0.0878], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.3592, -0.2433]. Recommendation = [0.0, 0.1579, -0.0878], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.2037, 1.5312]. Recommendation = [0.0, 0.3507, -0.0491], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 1.4956, 1.6282]. Recommendation = [0.0, 0.3507, -0.0491], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 1.2297, 1.5855]. Recommendation = [0.0, 0.3507, -0.0491], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 1.3899, 1.9928]. Recommendation = [0.0, 0.3507, -0.0491], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 1.9512, 1.9331]. Recommendation = [0.0, 0.3507, -0.0491], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.8515, 1.4013]. Recommendation = [0.0, 0.3507, -0.0491], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.0297, 0.6290]. Recommendation = [0.0, 0.3507, -0.0491], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.3507, -0.0491]. Recommendation = [0.0, 0.3507, -0.0491], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.0798, -0.1556] = 452.8289, sampling [1.0, 0.0361, 0.2096]. Recommendation = [0.0, 0.1579, -0.0878], Current Cost = 5028.00, Rho = 1.000
