(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.6151, 0.0583]. Recommendation = [0.0, 1.1093, 1.4089], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.3491, 0.6112]. Recommendation = [0.0, 1.1093, 1.4089], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.7013, 0.4839]. Recommendation = [0.0, 1.1093, 1.4089], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.3849, 0.1940]. Recommendation = [0.0, -0.7013, 0.4839], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.9111, 0.2324]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.3523, 1.1755]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.6381, 1.0216]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.0623, 0.9848]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.4808, 0.8370]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.2264, 0.3712]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.8242, 1.3252]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.7528, 0.2758]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.7994, -0.0476]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.7213, 1.7595]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.2955, 0.0735]. Recommendation = [0.0, -0.3849, 0.1940], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.0396, 0.5611]. Recommendation = [0.0, -0.2955, 0.0735], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.8451, 0.9304]. Recommendation = [0.0, -0.2955, 0.0735], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -1.0751, 0.4352]. Recommendation = [0.0, -0.2955, 0.0735], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.2950, 0.6541]. Recommendation = [0.0, -0.2955, 0.0735], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.0953, 0.3632]. Recommendation = [0.0, -0.2955, 0.0735], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.1159, -0.1277]. Recommendation = [0.0, -0.2955, 0.0735], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.5033, 0.8929]. Recommendation = [0.0, -0.2955, 0.0735], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.9972, 1.0365]. Recommendation = [0.0, -0.2955, 0.0735], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 1.1358, 1.1430]. Recommendation = [0.0, 0.9972, 1.0365], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.8769, 0.7738]. Recommendation = [0.0, 0.9972, 1.0365], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.5351, 0.5055]. Recommendation = [0.0, 0.8769, 0.7738], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.7956, 0.6377]. Recommendation = [0.0, 0.8769, 0.7738], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.2674, 0.2602]. Recommendation = [0.0, 0.7956, 0.6377], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.4507, 0.7452]. Recommendation = [0.0, 0.7956, 0.6377], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, 0.1832, 0.5475]. Recommendation = [0.0, 0.7956, 0.6377], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 1.1093, 1.4089] = 453.1058, sampling [1.0, -0.5530, 1.3541]. Recommendation = [0.0, 0.7956, 0.6377], Current Cost = 5035.00, Rho = 1.000
