(iter 5) [0.0, -0.0951, 0.5008] = 430.9171, sampling [0.0, -0.1429, 0.9213]. Recommendation = [0.0, -0.0951, 0.5008], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.0951, 0.5008] = 430.9171, sampling [0.0, -0.5013, 1.3472]. Recommendation = [0.0, -0.0951, 0.5008], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.0951, 0.5008] = 430.9171, sampling [0.0, 0.1953, 0.5885]. Recommendation = [0.0, -0.0951, 0.5008], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.0951, 0.5008] = 430.9171, sampling [0.0, 0.3121, 1.1493]. Recommendation = [0.0, -0.0951, 0.5008], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.0951, 0.5008] = 430.9171, sampling [0.0, 0.1456, 0.7719]. Recommendation = [0.0, -0.0951, 0.5008], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.0951, 0.5008] = 430.9171, sampling [0.0, -0.0575, 1.6092]. Recommendation = [0.0, -0.0951, 0.5008], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -0.0951, 0.5008] = 430.9171, sampling [0.0, -0.1916, 0.6944]. Recommendation = [0.0, -0.0951, 0.5008], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -0.0951, 0.5008] = 430.9171, sampling [0.0, 0.2674, 0.2001]. Recommendation = [0.0, -0.0951, 0.5008], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 0.2674, 0.2001] = 454.1105, sampling [0.0, -0.1661, 0.0130]. Recommendation = [0.0, 0.2674, 0.2001], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.3112, 0.3053]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, 0.3030, -0.0809]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, 0.0580, -0.3626]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, 0.2243, -0.3516]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.7400, 0.6406]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 18000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.4520, 0.4344]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 19000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.8314, 1.0806]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 20000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -1.0116, 0.7419]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 21000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -1.1993, 1.2658]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 22000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -1.4254, 1.0196]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 23000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.4862, 0.1529]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 24000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.7857, 0.4670]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 25000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.2588, -0.1650]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 26000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -1.3947, 1.6488]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 27000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -1.1469, 1.5883]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 28000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -1.3886, 1.3836]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 29000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -1.8231, 1.8640]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 30000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.3735, 0.8987]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 31000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.0426, -0.3058]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 32000.00, Rho = -1.230
(iter 13) [0.0, -0.1661, 0.0130] = 454.9190, sampling [0.0, -0.4750, -0.0685]. Recommendation = [0.0, -0.1661, 0.0130], Current Cost = 33000.00, Rho = -1.230
