(iter 5) [0.0, -0.5427, 0.7322] = 434.7592, sampling [0.0, 0.1264, 1.0207]. Recommendation = [0.0, -0.5427, 0.7322], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.5427, 0.7322] = 434.7592, sampling [0.0, 0.9620, 1.3735]. Recommendation = [0.0, -0.5427, 0.7322], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.9620, 1.3735] = 436.2313, sampling [0.0, 0.8225, 0.8046]. Recommendation = [0.0, 0.9620, 1.3735], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.8225, 0.8046] = 454.6265, sampling [0.0, 0.5427, 0.3359]. Recommendation = [0.0, 0.8225, 0.8046], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, 1.4229, 0.9732]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, 1.4365, 1.9014]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, 0.7416, 1.8104]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, 1.9436, 1.7809]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, 0.3673, 0.6776]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, -0.2029, 0.3605]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, 0.2412, 0.0221]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, 0.8720, 0.5031]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.5427, 0.3359] = 455.9198, sampling [0.0, 0.6704, -0.0602]. Recommendation = [0.0, 0.5427, 0.3359], Current Cost = 17000.00, Rho = -1.230
