(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.5190, -0.1112]. Recommendation = [0.0, -0.8230, 0.1353], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.4466, 0.3977]. Recommendation = [0.0, -0.5190, -0.1112], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.2718, 0.0688]. Recommendation = [0.0, -0.4466, 0.3977], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.0559, 0.6297]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.1983, 0.3686]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.6883, 0.4759]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.3325, 0.9135]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.4687, 1.2447]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.3095, -0.4212]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.0594, 0.0984]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.1201, 0.0373]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.1989, 0.8005]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.0308, 0.3353]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.5810, -0.5271]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.6482, 0.7974]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.3762, -0.0611]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.0060, 1.3418]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.2526, -0.8189]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.7441, -0.1170]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.8350, 0.5976]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.0165, -0.5898]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.4218, 0.4522]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.2520, 0.2437]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.4813, 0.8325]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.7722, 1.2055]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.8009, 1.5114]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, -0.2739, 0.4886]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.3698, 0.0278]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.6378, 0.5508]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 0.4049, 0.2301]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 1.0721, 1.1123]. Recommendation = [0.0, -0.2718, 0.0688], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.8230, 0.1353] = 423.6046, sampling [1.0, 1.1412, 1.3564]. Recommendation = [0.0, 1.0721, 1.1123], Current Cost = 5036.00, Rho = 1.000
