(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.3542, -0.7831]. Recommendation = [0.0, 0.6971, -0.7930], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.2305, -0.5788]. Recommendation = [0.0, 0.3542, -0.7831], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.2407, -0.4001]. Recommendation = [0.0, 0.2305, -0.5788], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.1050, -0.3814]. Recommendation = [0.0, 0.2407, -0.4001], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, -0.0095, -0.3444]. Recommendation = [0.0, 0.1050, -0.3814], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.0526, -0.1793]. Recommendation = [0.0, -0.0095, -0.3444], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.0780, -0.1530]. Recommendation = [0.0, 0.0526, -0.1793], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, -0.2345, -0.1729]. Recommendation = [0.0, 0.0780, -0.1530], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, -0.3059, -0.3060]. Recommendation = [0.0, 0.0780, -0.1530], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.1360, 0.1360]. Recommendation = [0.0, 0.0780, -0.1530], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.0216, 0.1846]. Recommendation = [0.0, 0.1360, 0.1360], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, -0.0639, 0.2278]. Recommendation = [0.0, 0.1360, 0.1360], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.4530, 0.0714]. Recommendation = [0.0, 0.1360, 0.1360], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.3686, 0.4010]. Recommendation = [0.0, 0.4530, 0.0714], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.1666, 0.4853]. Recommendation = [0.0, 0.4530, 0.0714], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.5602, 0.1236]. Recommendation = [0.0, 0.4530, 0.0714], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.6134, 0.3357]. Recommendation = [0.0, 0.4530, 0.0714], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.6846, 0.3580]. Recommendation = [0.0, 0.6134, 0.3357], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6971, -0.7930] = 292.6370, sampling [1.0, 0.7442, 0.1759]. Recommendation = [0.0, 0.6134, 0.3357], Current Cost = 5023.00, Rho = 1.000
