(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.9933, 1.0275]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 1.1877, 0.8930]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.9916, 0.7650]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 1.1357, 0.8087]. Recommendation = [0.0, 1.1357, 0.8087], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.8070, 1.2787]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.7028, 0.9109]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.9138, 0.9652]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 1.2345, 1.1499]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.6275, 1.2092]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 1.0148, 1.4690]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.9099, 1.1975]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 1.4440, 0.9554]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.8000, 0.7881]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 1.2528, 0.5418]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.7518, 0.6611]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.5071, 1.0407]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 0.5167, 1.3472]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.2231, 0.7182] = 395.7561, sampling [1.0, 1.2989, 1.5938]. Recommendation = [0.0, 1.2231, 0.7182], Current Cost = 5022.00, Rho = 1.000
