(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.7895, 0.9768]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.4831, 0.8617]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.9750, 0.7342]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.6398, 1.2506]. Recommendation = [0.0, -0.8077, 0.6559], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.8077, 0.6559]. Recommendation = [0.0, -0.8077, 0.6559], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.2131, 0.8407]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.1284, 0.5785]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.4165, 0.6341]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.4066, 1.3766]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.0611, 1.6259]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.8337, 1.4123]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.4356, 1.8234]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.4639, 1.6153]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.1424, 1.8240]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.6774, 1.8703]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.7051, 1.1675]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -1.3165, 1.8542]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.6594, 0.2117]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, -0.7642, 0.5942] = 453.1773, sampling [0.0, -0.2615, 0.1851]. Recommendation = [0.0, -0.7642, 0.5942], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, -0.4478, -0.0102]. Recommendation = [0.0, -0.2615, 0.1851], Current Cost = 24000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, -0.6131, 0.1109]. Recommendation = [0.0, -0.2615, 0.1851], Current Cost = 25000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, -0.7839, 0.2253]. Recommendation = [0.0, -0.2615, 0.1851], Current Cost = 26000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, 0.0960, 0.2951]. Recommendation = [0.0, -0.2615, 0.1851], Current Cost = 27000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, 0.1590, 0.5339]. Recommendation = [0.0, -0.2615, 0.1851], Current Cost = 28000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, -0.1904, 0.8645]. Recommendation = [0.0, -0.2615, 0.1851], Current Cost = 29000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, -0.1113, -0.1334]. Recommendation = [0.0, -0.2615, 0.1851], Current Cost = 30000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, 0.0403, -0.2848]. Recommendation = [0.0, -0.2459, 0.1942], Current Cost = 31000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, 0.3928, -0.0966]. Recommendation = [0.0, -0.2459, 0.1942], Current Cost = 32000.00, Rho = -1.230
(iter 23) [0.0, -0.2615, 0.1851] = 453.3462, sampling [0.0, 0.4247, 0.0641]. Recommendation = [0.0, -0.2459, 0.1942], Current Cost = 33000.00, Rho = -1.230
(iter 33) [0.0, 0.4247, 0.0641] = 454.6185, sampling [0.0, 0.2288, 0.3372]. Recommendation = [0.0, 0.4247, 0.0641], Current Cost = 34000.00, Rho = -1.230
(iter 33) [0.0, 0.4247, 0.0641] = 454.6185, sampling [0.0, 0.4826, 0.3245]. Recommendation = [0.0, 0.4247, 0.0641], Current Cost = 35000.00, Rho = -1.230
(iter 35) [0.0, 0.4826, 0.3245] = 455.1944, sampling [0.0, 0.4966, 0.4895]. Recommendation = [0.0, 0.4826, 0.3245], Current Cost = 36000.00, Rho = -1.230
(iter 35) [0.0, 0.4826, 0.3245] = 455.1944, sampling [0.0, 0.5283, 0.7152]. Recommendation = [0.0, 0.4826, 0.3245], Current Cost = 37000.00, Rho = -1.230
(iter 35) [0.0, 0.4826, 0.3245] = 455.1944, sampling [0.0, 0.6418, 0.4650]. Recommendation = [0.0, 0.4826, 0.3245], Current Cost = 38000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, 0.4574, 1.0236]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 39000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, -0.2785, -0.4291]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 40000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, 0.1854, -0.5911]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 41000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, -0.9491, 0.0851]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 42000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, -0.5641, -0.3599]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 43000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, 0.6613, 0.3743]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 44000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, 0.5608, -0.3259]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 45000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, 0.0274, 0.9620]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 46000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, -0.6523, 1.0713]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 47000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, -1.1036, 0.3952]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 48000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, -1.7885, 1.9359]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 49000.00, Rho = -1.230
(iter 38) [0.0, 0.6418, 0.4650] = 455.8905, sampling [0.0, 0.7673, 0.0274]. Recommendation = [0.0, 0.6418, 0.4650], Current Cost = 50000.00, Rho = -1.230
