(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, -0.0738, 0.5004]. Recommendation = [0.0, 0.5483, 0.1896], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, 0.4194, 1.2163]. Recommendation = [0.0, 0.1944, 0.2986], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, -0.3361, 1.0629]. Recommendation = [0.0, 0.1944, 0.2986], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, -0.0269, 1.8684]. Recommendation = [0.0, 0.1944, 0.2986], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, 0.1944, 0.2986]. Recommendation = [0.0, 0.1944, 0.2986], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, -0.1046, -0.1690]. Recommendation = [0.0, 0.5483, 0.1896], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, 0.4939, 0.8107]. Recommendation = [0.0, 0.5483, 0.1896], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, -0.5107, 0.2614]. Recommendation = [0.0, 0.5483, 0.1896], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, 0.1635, 0.8920]. Recommendation = [0.0, 0.0169, 0.2258], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, -0.7237, 0.6888]. Recommendation = [0.0, 0.0169, 0.2258], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5483, 0.1896] = 454.8626, sampling [1.0, -1.0573, 1.3607]. Recommendation = [0.0, 0.0169, 0.2258], Current Cost = 5015.00, Rho = 1.000
