(iter 5) [0.0, -0.0836, 1.1289] = 329.2628, sampling [0.0, -0.4887, 0.4852]. Recommendation = [0.0, -0.0836, 1.1289], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.4887, 0.4852] = 448.0141, sampling [0.0, 0.0687, 0.0419]. Recommendation = [0.0, -0.4887, 0.4852], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.1521, -0.4532]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.4444, 0.1016]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.1080, 0.3536]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -1.0903, 0.8288]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -1.4082, 1.4683]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 11000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -1.7829, 0.9215]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 12000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.9482, 1.2800]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 13000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.8246, 0.7865]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 14000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.5240, -0.9730]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 15000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -1.2675, 1.8416]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 16000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.6465, -0.2296]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 17000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, 0.3713, 0.7174]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 18000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.1165, 0.7519]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 19000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, 0.3104, -0.5295]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 20000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, 0.5609, 1.8564]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 21000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.8665, 0.3790]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 22000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, 0.2772, -0.1305]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 23000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, 0.1957, 0.4548]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 24000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.7777, 1.9318]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 25000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -1.8104, 1.8736]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 26000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.0166, -0.8897]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 27000.00, Rho = -1.230
(iter 6) [0.0, 0.0687, 0.0419] = 455.2945, sampling [0.0, -0.5741, 0.6732]. Recommendation = [0.0, 0.0687, 0.0419], Current Cost = 28000.00, Rho = -1.230
