(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.4195, -0.4445]. Recommendation = [0.0, -0.1371, -0.4620], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.2323, -0.0063]. Recommendation = [0.0, -0.1371, -0.4620], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.0517, -0.1733]. Recommendation = [0.0, -0.2323, -0.0063], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.5414, -0.1398]. Recommendation = [0.0, -0.2323, -0.0063], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.2495, 0.3990]. Recommendation = [0.0, -0.2323, -0.0063], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.1783, 0.0256]. Recommendation = [0.0, -0.2323, -0.0063], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.5837, 0.4935]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.4503, 0.8312]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.2985, 0.5186]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.6365, 0.0088]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.7324, 0.5895]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.6464, 0.7243]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.0961, 0.4741]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, 0.0760, 0.3460]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.0804, 0.8454]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.6016, 0.9436]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.1952, 0.5701]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.3573, 1.1726]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.6944, -0.3306]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.9543, 0.5975]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.8131, 0.9106]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1371, -0.4620] = 431.8923, sampling [1.0, -0.9123, 0.8787]. Recommendation = [0.0, -0.1783, 0.0256], Current Cost = 5026.00, Rho = 1.000
