(iter 5) [0.0, 0.5902, 0.7210] = 442.2487, sampling [0.0, -0.2750, 0.6184]. Recommendation = [0.0, 0.5902, 0.7210], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.5902, 0.7210] = 442.2487, sampling [0.0, 0.1635, 0.7682]. Recommendation = [0.0, 0.5902, 0.7210], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.5902, 0.7210] = 442.2487, sampling [0.0, -0.7273, 0.6918]. Recommendation = [0.0, 0.5902, 0.7210], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.7273, 0.6918] = 450.6632, sampling [0.0, -0.7545, 1.0354]. Recommendation = [0.0, -0.7273, 0.6918], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -0.7273, 0.6918] = 450.6632, sampling [0.0, -1.0809, 0.9185]. Recommendation = [0.0, -0.7273, 0.6918], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, -0.7273, 0.6918] = 450.6632, sampling [0.0, -0.9831, 0.5124]. Recommendation = [0.0, -0.7273, 0.6918], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, -0.7273, 0.6918] = 450.6632, sampling [0.0, -0.6048, 0.2372]. Recommendation = [0.0, -0.7273, 0.6918], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -0.6048, 0.2372] = 452.0720, sampling [0.0, -0.2072, 0.3099]. Recommendation = [0.0, -0.6048, 0.2372], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, -0.6048, 0.2372] = 452.0720, sampling [0.0, -0.4303, 0.3926]. Recommendation = [0.0, -0.6048, 0.2372], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, -0.6048, 0.2372] = 452.0720, sampling [0.0, -0.5818, 0.5772]. Recommendation = [0.0, -0.6048, 0.2372], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, -0.6048, 0.2372] = 452.0720, sampling [0.0, -0.3080, -0.0371]. Recommendation = [0.0, -0.6048, 0.2372], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, -0.3080, -0.0371] = 452.8470, sampling [0.0, 0.1370, 0.2465]. Recommendation = [0.0, -0.3521, 0.1539], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, -0.3080, -0.0371] = 452.8470, sampling [0.0, -0.0538, 0.0615]. Recommendation = [0.0, -0.3521, 0.1539], Current Cost = 17000.00, Rho = -1.230
(iter 17) [0.0, -0.0538, 0.0615] = 454.8460, sampling [0.0, -0.3521, 0.1539]. Recommendation = [0.0, -0.3521, 0.1539], Current Cost = 18000.00, Rho = -1.230
(iter 17) [0.0, -0.0538, 0.0615] = 454.8460, sampling [0.0, 0.4033, 0.3381]. Recommendation = [0.0, -0.0538, 0.0615], Current Cost = 19000.00, Rho = -1.230
(iter 17) [0.0, -0.0538, 0.0615] = 454.8460, sampling [0.0, 0.3233, 0.5744]. Recommendation = [0.0, -0.0538, 0.0615], Current Cost = 20000.00, Rho = -1.230
(iter 17) [0.0, -0.0538, 0.0615] = 454.8460, sampling [0.0, -0.0166, 0.4836]. Recommendation = [0.0, -0.0538, 0.0615], Current Cost = 21000.00, Rho = -1.230
(iter 17) [0.0, -0.0538, 0.0615] = 454.8460, sampling [0.0, 0.0086, -0.3348]. Recommendation = [0.0, -0.0538, 0.0615], Current Cost = 22000.00, Rho = -1.230
