(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.5412, 0.9602]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.1216, 0.4347]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, 0.2963, 0.2406]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.9385, 1.2290]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.8762, 0.7577]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -1.1442, 0.9994]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.4197, 0.5771]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.2318, 0.6637]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, 0.4626, 0.4126]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.7261, 0.4280]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, 0.0121, 0.2308]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.5078, 0.3769]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -1.0562, 0.6253]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.2784, 0.0205]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.1010, 0.0659]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.6289, 0.3044]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.1472, 0.3337]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -1.0188, 0.2562]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, 0.0833, -0.0521]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.4389, -0.1494]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.7171, 1.3155]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -1.2617, 0.7291]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, -0.0732, -0.2607]. Recommendation = [0.0, 0.5286, 0.2229], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.5286, 0.2229] = 455.7582, sampling [1.0, 0.4075, -0.0359]. Recommendation = [0.0, -0.1329, 0.0512], Current Cost = 5028.00, Rho = 1.000
