(iter 5) [0.0, -1.1477, 0.9402] = 437.4780, sampling [0.0, 0.7931, 1.1239]. Recommendation = [0.0, -1.1477, 0.9402], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.1477, 0.9402] = 437.4780, sampling [0.0, 1.1504, 0.7827]. Recommendation = [0.0, -1.1477, 0.9402], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.1477, 0.9402] = 437.4780, sampling [0.0, 0.4007, 0.7979]. Recommendation = [0.0, -1.1477, 0.9402], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.1477, 0.9402] = 437.4780, sampling [0.0, -0.4052, 1.3919]. Recommendation = [0.0, -1.1477, 0.9402], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -1.1477, 0.9402] = 437.4780, sampling [0.0, 0.7306, 1.6870]. Recommendation = [0.0, -1.1477, 0.9402], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -1.1477, 0.9402] = 437.4780, sampling [0.0, 1.2539, 1.1695]. Recommendation = [0.0, -1.1477, 0.9402], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 1.2539, 1.1695] = 440.0133, sampling [0.0, 1.6571, 0.9000]. Recommendation = [0.0, 1.2539, 1.1695], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 1.2539, 1.1695] = 440.0133, sampling [0.0, 0.7037, 0.4389]. Recommendation = [0.0, 1.2539, 1.1695], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.6393, 0.8787]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.2914, 0.3633]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.0890, 0.6933]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.5466, 0.1072]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 16000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.6557, 0.8554]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 17000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.9572, 1.2376]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 18000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.4420, 1.1914]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 19000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 1.1852, 1.5044]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 20000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.8855, 0.4983]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 21000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.1166, 0.0667]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 22000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.6689, -0.3694]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 23000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.0612, 0.3412]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 24000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.3327, -0.2765]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 25000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -1.0501, 1.7579]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 26000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -1.3031, 1.4488]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 27000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -1.6620, 1.8893]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 28000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.2354, 0.5558]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 29000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 1.2777, 1.9244]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 30000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.0171, 1.9046]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 31000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 1.1521, -0.1747]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 32000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.9951, 0.7462]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 33000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -1.4896, 1.2612]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 34000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.5221, 0.3938]. Recommendation = [0.0, 0.3698, 0.2687], Current Cost = 35000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.2477, 0.4789]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 36000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.2027, 0.1416]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 37000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.0130, -0.2096]. Recommendation = [0.0, 0.7037, 0.4389], Current Cost = 38000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.7329, 0.6739]. Recommendation = [0.0, 0.1034, 0.0507], Current Cost = 39000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.3145, -0.6133]. Recommendation = [0.0, 0.1034, 0.0507], Current Cost = 40000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 1.1834, 1.6437]. Recommendation = [0.0, 0.1034, 0.0507], Current Cost = 41000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -0.5298, 1.0513]. Recommendation = [0.0, 0.1034, 0.0507], Current Cost = 42000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.3698, 0.2687]. Recommendation = [0.0, 0.1034, 0.0507], Current Cost = 43000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, 0.8369, 1.3145]. Recommendation = [0.0, 0.1034, 0.0507], Current Cost = 44000.00, Rho = -1.230
(iter 12) [0.0, 0.7037, 0.4389] = 455.8950, sampling [0.0, -1.4034, 1.9903]. Recommendation = [0.0, 0.1034, 0.0507], Current Cost = 45000.00, Rho = -1.230
