(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, -0.5942, -0.2301]. Recommendation = [0.0, -0.2752, 0.0856], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, -0.3412, -0.4581]. Recommendation = [0.0, -0.2752, 0.0856], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, -0.0712, -0.0605]. Recommendation = [0.0, -0.2752, 0.0856], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, -0.1753, -0.3191]. Recommendation = [0.0, -0.2752, 0.0856], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, 0.5749, 1.0041]. Recommendation = [0.0, -0.2752, 0.0856], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, 0.1594, 0.8068]. Recommendation = [0.0, -0.1154, -0.0206], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, -0.2911, 0.5423]. Recommendation = [0.0, -0.1154, -0.0206], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, 0.0022, 0.1367]. Recommendation = [0.0, -0.1154, -0.0206], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, 0.3645, 0.3476]. Recommendation = [0.0, -0.1154, -0.0206], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, 0.8407, 1.2067]. Recommendation = [0.0, -0.1154, -0.0206], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, 0.5816, 0.5675]. Recommendation = [0.0, -0.1154, -0.0206], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, 0.8045, 0.9395]. Recommendation = [0.0, -0.1154, -0.0206], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2752, 0.0856] = 454.6642, sampling [1.0, 0.2841, 0.0574]. Recommendation = [0.0, -0.1154, -0.0206], Current Cost = 5017.00, Rho = 1.000
