(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.7493, -0.3864]. Recommendation = [0.0, -1.0804, 0.1980], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.4158, 0.1134]. Recommendation = [0.0, -0.7493, -0.3864], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.2076, -0.2476]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.1831, 0.6587]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.6483, 0.6860]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.3600, 0.4109]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.3509, 1.1841]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.5287, -0.2895]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.2478, -0.5763]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.0749, 1.0369]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.0059, -0.0491]. Recommendation = [0.0, -0.4158, 0.1134], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.2965, 0.4322]. Recommendation = [0.0, -0.0059, -0.0491], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.0177, 0.5275]. Recommendation = [0.0, -0.0059, -0.0491], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.9141, 0.3800]. Recommendation = [0.0, -0.0059, -0.0491], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.7532, -0.1326]. Recommendation = [0.0, -0.3941, 0.2304], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.3870, 0.7279]. Recommendation = [0.0, -0.3941, 0.2304], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.3187, 0.1494]. Recommendation = [0.0, -0.3941, 0.2304], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.1241, -0.3814]. Recommendation = [0.0, 0.3187, 0.1494], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.1485, -0.0117]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.8313, 0.9974]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.8075, 0.5833]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.0592, 0.7669]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.6202, -0.9108]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.8528, 1.4791]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.2710, 1.8017]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.1465, 0.9881]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.8449, 1.1397]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.1340, -0.4238]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.7769, 0.9518]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.7356, 0.5536]. Recommendation = [0.0, -0.0612, -0.0854], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.5426, 0.9408]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.5938, 0.2826]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.3813, -0.2374]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.4820, 0.1063]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.8719, 1.2794]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.2302, 0.9167]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.8631, 0.7856]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.1729, 1.2835]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.0741, 1.5352]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.4278, 1.5529]. Recommendation = [0.0, 1.1232, 1.2639], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.5431, 1.1803]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.0623, 1.9499]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.2385, 1.7482]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.1685, 0.7786]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.3233, 1.5766]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.0966, 1.5108]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.5269, 1.1223]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.0191, 1.8847]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.7621, 0.2711]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.3052, 0.5676]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.7144, 1.7876]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.3022, 1.8352]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.7877, 1.9150]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.6097, 1.4886]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.7087, -0.0332]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.0326, -0.6876]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.5524, 1.4005]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.3941, 0.2304]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.1995, -0.2667]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -0.9628, 1.0616]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 1.0354, 1.3285]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, 0.8336, 0.6133]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -1.0804, 0.1980] = 358.0325, sampling [1.0, -1.0660, 0.4997]. Recommendation = [0.0, 0.7356, 0.5536], Current Cost = 5067.00, Rho = 1.000
