(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.1337, 0.2310]. Recommendation = [0.0, -0.2625, -0.4054], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.2444, 0.2894]. Recommendation = [0.0, 0.1337, 0.2310], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.0309, 0.7221]. Recommendation = [0.0, 0.1337, 0.2310], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.0493, -0.0480]. Recommendation = [0.0, -0.1339, 0.0336], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.1339, 0.0336]. Recommendation = [0.0, 0.0493, -0.0480], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.5390, 0.2561]. Recommendation = [0.0, 0.0493, -0.0480], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.4093, -0.0630]. Recommendation = [0.0, 0.5390, 0.2561], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.3206, 0.0668]. Recommendation = [0.0, 0.3206, 0.0668], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.3769, 0.5806]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.7869, 0.3628]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.4245, 0.1746]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.4871, 0.4145]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.1500, -0.0942]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.1891, 0.3905]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.5442, 0.5336]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.6439, 0.9487]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.6068, 0.1532]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.2337, 0.1177]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.6980, 0.2553]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.8806, 0.7598]. Recommendation = [0.0, 0.4245, 0.1746], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.7574, 1.0242]. Recommendation = [0.0, 0.8806, 0.7598], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.3460, -0.3711]. Recommendation = [0.0, 0.8806, 0.7598], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.5197, -0.1167]. Recommendation = [0.0, 0.8806, 0.7598], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -1.0827, 0.8709]. Recommendation = [0.0, 0.8806, 0.7598], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -1.1366, 0.4490]. Recommendation = [0.0, 0.8806, 0.7598], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, -0.4744, 0.6406]. Recommendation = [0.0, 0.8806, 0.7598], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.2625, -0.4054] = 432.2043, sampling [1.0, 0.8259, -0.2059]. Recommendation = [0.0, 0.8806, 0.7598], Current Cost = 5031.00, Rho = 1.000
