(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, -0.1975, 1.0937]. Recommendation = [0.0, -0.6301, 0.8946], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, -0.0276, 0.5395]. Recommendation = [0.0, -0.6301, 0.8946], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, -0.3049, 0.5850]. Recommendation = [0.0, -0.6301, 0.8946], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.2878, 0.2728]. Recommendation = [0.0, -0.3049, 0.5850], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.0099, 0.1320]. Recommendation = [0.0, 0.2878, 0.2728], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.3889, -0.0865]. Recommendation = [0.0, 0.0937, 0.2127], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.6288, 0.7389]. Recommendation = [0.0, 0.0937, 0.2127], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.5918, 0.2959]. Recommendation = [0.0, 0.0937, 0.2127], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.0618, 0.9238]. Recommendation = [0.0, 0.0937, 0.2127], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.7296, -0.1007]. Recommendation = [0.0, 0.0937, 0.2127], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.5313, 0.9931]. Recommendation = [0.0, 0.4991, 0.1987], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.7935, 0.4855]. Recommendation = [0.0, 0.4991, 0.1987], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.3135, -0.4370]. Recommendation = [0.0, 0.4991, 0.1987], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.5528, -0.2917]. Recommendation = [0.0, 0.4991, 0.1987], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6301, 0.8946] = 428.8887, sampling [1.0, 0.2019, -0.0719]. Recommendation = [0.0, 0.4991, 0.1987], Current Cost = 5019.00, Rho = 1.000
