(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.0149, 0.9796]. Recommendation = [0.0, 0.1727, -0.0906], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.0522, 0.3238]. Recommendation = [0.0, 0.1727, -0.0906], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.5259, 0.6901]. Recommendation = [0.0, 0.1727, -0.0906], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.3680, 1.4954]. Recommendation = [0.0, 0.1727, -0.0906], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.4910, 0.1841]. Recommendation = [0.0, 0.1727, -0.0906], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.5050, 1.5216]. Recommendation = [0.0, 0.1829, 0.2614], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.1829, 0.2614]. Recommendation = [0.0, 0.1829, 0.2614], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.3297, 0.9641]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.4319, 0.9138]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.1162, 0.5332]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.0760, 1.0690]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.1126, 0.5816]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.4351, 1.5909]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.4056, 1.1543]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.9083, 1.6144]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.6649, 1.2191]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.8874, 0.3580]. Recommendation = [0.0, 0.4910, 0.1841], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.8639, 0.7257]. Recommendation = [0.0, 0.5819, 0.6143], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.5819, 0.6143]. Recommendation = [0.0, 0.5819, 0.6143], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.8994, 1.8664]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.1212, 1.8184]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.3782, 1.3853]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.9105, 1.6215]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.7126, 1.9335]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.6067, 1.9855]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.1699, 1.0745]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.3647, 0.1583]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.8044, 0.4473]. Recommendation = [0.0, 0.8639, 0.7257], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.7068, 1.0233]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.3071, 1.6493]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.6165, 0.6817]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.7415, 0.6450]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.6396, 0.2409]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.1015, -0.1996]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.0940, 1.4721]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.6875, 1.2791]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.0042, 0.9971]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.4343, -0.0668]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.7129, 0.1012]. Recommendation = [0.0, 0.4079, 0.0606], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.5559, 1.7839]. Recommendation = [0.0, 0.4079, 0.0606], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -0.4063, -0.0526]. Recommendation = [0.0, 0.4079, 0.0606], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.2420, -0.3436]. Recommendation = [0.0, 0.4079, 0.0606], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.1766, 0.8007]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.3269, 0.5748]. Recommendation = [0.0, -0.2664, 0.2178], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.4930, 1.8753]. Recommendation = [0.0, 0.3094, -0.0418], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 1.6988, 1.4599]. Recommendation = [0.0, 0.3094, -0.0418], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, -1.8156, 1.6735]. Recommendation = [0.0, 0.3094, -0.0418], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.1727, -0.0906] = 454.1643, sampling [1.0, 0.8006, 1.3554]. Recommendation = [0.0, 0.3094, -0.0418], Current Cost = 5052.00, Rho = 1.000
