(iter 5) [0.0, 1.2441, 1.8707] = 445.8104, sampling [0.0, 0.9024, 1.6203]. Recommendation = [0.0, 1.2441, 1.8707], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.2441, 1.8707] = 445.8104, sampling [0.0, 0.5407, 1.0597]. Recommendation = [0.0, 1.2441, 1.8707], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.2441, 1.8707] = 445.8104, sampling [0.0, 0.4357, 1.4941]. Recommendation = [0.0, 1.2441, 1.8707], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.2441, 1.8707] = 445.8104, sampling [0.0, 1.4331, 1.6533]. Recommendation = [0.0, 1.2441, 1.8707], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.2441, 1.8707] = 445.8104, sampling [0.0, 1.1860, 1.1457]. Recommendation = [0.0, 1.2441, 1.8707], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 1.1860, 1.1457] = 449.4629, sampling [0.0, 1.0377, 1.3041]. Recommendation = [0.0, 1.1860, 1.1457], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 1.0377, 1.3041] = 451.1378, sampling [0.0, 1.5309, 1.4120]. Recommendation = [0.0, 1.0377, 1.3041], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 1.0377, 1.3041] = 451.1378, sampling [0.0, 0.8927, 1.0277]. Recommendation = [0.0, 1.0377, 1.3041], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, 1.0377, 1.3041] = 451.1378, sampling [0.0, 1.2064, 0.9560]. Recommendation = [0.0, 1.0377, 1.3041], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, 1.0377, 1.3041] = 451.1378, sampling [0.0, 0.4484, 0.6633]. Recommendation = [0.0, 1.0377, 1.3041], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, 1.0377, 1.3041] = 451.1378, sampling [0.0, 0.6990, 0.8969]. Recommendation = [0.0, 1.0377, 1.3041], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, 1.0377, 1.3041] = 451.1378, sampling [0.0, 0.9558, 0.5228]. Recommendation = [0.0, 1.0377, 1.3041], Current Cost = 16000.00, Rho = -1.230
(iter 10) [0.0, 1.0377, 1.3041] = 451.1378, sampling [0.0, 0.5590, 0.5418]. Recommendation = [0.0, 1.0377, 1.3041], Current Cost = 17000.00, Rho = -1.230
(iter 10) [0.0, 1.0377, 1.3041] = 451.1378, sampling [0.0, 0.8176, 0.4846]. Recommendation = [0.0, 1.0377, 1.3041], Current Cost = 18000.00, Rho = -1.230
(iter 18) [0.0, 0.8176, 0.4846] = 452.8864, sampling [0.0, 0.5981, 0.8112]. Recommendation = [0.0, 0.8176, 0.4846], Current Cost = 19000.00, Rho = -1.230
(iter 18) [0.0, 0.8176, 0.4846] = 452.8864, sampling [0.0, 1.0750, 1.6888]. Recommendation = [0.0, 0.8176, 0.4846], Current Cost = 20000.00, Rho = -1.230
(iter 18) [0.0, 0.8176, 0.4846] = 452.8864, sampling [0.0, 0.2824, 0.3970]. Recommendation = [0.0, 0.8176, 0.4846], Current Cost = 21000.00, Rho = -1.230
