(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.1213, 0.3870]. Recommendation = [0.0, -0.4049, 0.4980], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.5406, 0.3023]. Recommendation = [0.0, -0.4049, 0.4980], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.1693, 0.8948]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.0394, 0.0267]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.2228, 0.3338]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.3448, 0.5696]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.2786, 0.6315]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.5466, -0.0603]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.1389, 0.6130]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.5748, 0.7223]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.7727, 0.2845]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.9149, 0.8969]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.6157, 0.9980]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.2858, 0.5172]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.8715, 1.3346]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.2490, 1.1316]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.0130, 1.0665]. Recommendation = [0.0, 0.5406, 0.3023], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.5103, 1.2837]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.8586, 0.1337]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.2006, 1.3948]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.6476, 1.1435]. Recommendation = [0.0, 1.0529, 1.2104], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.9679, 1.6418]. Recommendation = [0.0, 1.0529, 1.2104], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.0529, 1.2104]. Recommendation = [0.0, 1.0529, 1.2104], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.4165, 1.0266]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.0599, 1.1748]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.0801, -0.2013]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.3785, 0.0877]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.1920, -0.1664]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.3015, -0.2985]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.6878, 0.3748]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.5580, 0.6946]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.7561, 0.4320]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.8241, 0.7199]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.8499, 1.0201]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.6437, 0.9650]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.1587, 0.8198]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.0840, 0.4860]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.9896, 0.7770]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.9661, 1.2987]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.3385, 1.0867]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.8111, 0.0738]. Recommendation = [0.0, 0.4069, -0.1766], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.5395, 1.5587]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.3346, -0.0950]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.4069, -0.1766]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.0306, 1.5369]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.5571, 1.4534]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.1781, 1.8582]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.6318, 1.7506]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.6551, 0.2122]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.4156, 1.7860]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.3607, 1.4945]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.2236, 1.8124]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.6577, 1.9349]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.5135, 1.7148]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.3511, 0.3644]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.5821, 0.7982]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.6823, 1.9423]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.3542, 1.9915]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.6067, 1.6628]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.3605, 0.7478]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.8954, 1.1549]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.6687, 1.9778]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.6973, 0.7664]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.9137, 0.8588]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.8213, 1.2219]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.4446, 0.9761]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.9193, 1.5356]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -1.0676, 0.2680]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.8433, 0.4175]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.1800, 0.3074]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.4515, 0.0629]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.3771, 1.2488]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.5912, 0.6466]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.2470, -0.5315]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.5798, -0.3469]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.4644, -0.4342]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.1634, -0.0988]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.9017, -0.1444]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.4992, 1.8314]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 1.9745, 1.6985]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.2434, 1.1174]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, 0.3331, -0.8909]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.0887, -0.9572]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.4049, 0.4980] = 443.1689, sampling [1.0, -0.4344, -0.6103]. Recommendation = [0.0, 1.0130, 1.0665], Current Cost = 5088.00, Rho = 1.000
