(iter 5) [0.0, 0.0219, 0.9229] = 370.2499, sampling [0.0, -0.3226, 1.6216]. Recommendation = [0.0, 0.0219, 0.9229], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0219, 0.9229] = 370.2499, sampling [0.0, 0.2756, 1.5677]. Recommendation = [0.0, 0.0219, 0.9229], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.0219, 0.9229] = 370.2499, sampling [0.0, -1.4985, 1.9339]. Recommendation = [0.0, 0.0219, 0.9229], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -1.4985, 1.9339] = 440.3395, sampling [0.0, -1.3075, 1.4898]. Recommendation = [0.0, -1.4985, 1.9339], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -1.3075, 1.4898] = 446.1455, sampling [0.0, -1.0316, 1.8323]. Recommendation = [0.0, -1.3075, 1.4898], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -1.3075, 1.4898] = 446.1455, sampling [0.0, -1.7975, 1.5473]. Recommendation = [0.0, -1.3075, 1.4898], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, -1.3075, 1.4898] = 446.1455, sampling [0.0, -0.9420, 1.3514]. Recommendation = [0.0, -1.3075, 1.4898], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, -1.3075, 1.4898] = 446.1455, sampling [0.0, -0.5934, 0.7859]. Recommendation = [0.0, -1.3075, 1.4898], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, -1.3075, 1.4898] = 446.1455, sampling [0.0, -0.3473, 0.9365]. Recommendation = [0.0, -1.3075, 1.4898], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, -1.3075, 1.4898] = 446.1455, sampling [0.0, -1.3333, 1.1809]. Recommendation = [0.0, -1.3075, 1.4898], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, -1.3075, 1.4898] = 446.1455, sampling [0.0, -0.7222, 1.3116]. Recommendation = [0.0, -1.3075, 1.4898], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, -1.3075, 1.4898] = 446.1455, sampling [0.0, -1.3807, 1.8126]. Recommendation = [0.0, -1.3075, 1.4898], Current Cost = 16000.00, Rho = -1.230
(iter 16) [0.0, -1.3807, 1.8126] = 449.7513, sampling [0.0, -1.2508, 0.8148]. Recommendation = [0.0, -1.3807, 1.8126], Current Cost = 17000.00, Rho = -1.230
(iter 16) [0.0, -1.3807, 1.8126] = 449.7513, sampling [0.0, -0.5478, 0.5019]. Recommendation = [0.0, -1.3807, 1.8126], Current Cost = 18000.00, Rho = -1.230
(iter 18) [0.0, -0.5478, 0.5019] = 449.8317, sampling [0.0, -0.2631, 0.4429]. Recommendation = [0.0, -0.5478, 0.5019], Current Cost = 19000.00, Rho = -1.230
(iter 18) [0.0, -0.5478, 0.5019] = 449.8317, sampling [0.0, -0.3016, 0.6589]. Recommendation = [0.0, -0.5478, 0.5019], Current Cost = 20000.00, Rho = -1.230
(iter 18) [0.0, -0.5478, 0.5019] = 449.8317, sampling [0.0, -0.5344, 0.1171]. Recommendation = [0.0, -0.5478, 0.5019], Current Cost = 21000.00, Rho = -1.230
(iter 21) [0.0, -0.5344, 0.1171] = 451.1085, sampling [0.0, -0.8114, 0.2586]. Recommendation = [0.0, -0.5344, 0.1171], Current Cost = 22000.00, Rho = -1.230
(iter 21) [0.0, -0.5344, 0.1171] = 451.1085, sampling [0.0, -0.6855, 0.5552]. Recommendation = [0.0, -0.5344, 0.1171], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, -0.6855, 0.5552] = 452.7316, sampling [0.0, -0.3872, 0.3248]. Recommendation = [0.0, -0.6855, 0.5552], Current Cost = 24000.00, Rho = -1.230
(iter 23) [0.0, -0.6855, 0.5552] = 452.7316, sampling [0.0, -0.1981, 0.0778]. Recommendation = [0.0, -0.6855, 0.5552], Current Cost = 25000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, -0.6337, -0.2228]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 26000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, -0.4487, -0.1174]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 27000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, -1.1138, 0.6351]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 28000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, -0.6994, 0.7220]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 29000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, -0.8912, -0.1760]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 30000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, -0.7986, 1.7723]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 31000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, -0.1274, 0.1835]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 32000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 0.4501, 0.8469]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 33000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 0.1085, 0.7408]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 34000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 1.6608, 1.8884]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 35000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 1.1266, 1.4621]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 36000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 0.9087, 1.0140]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 37000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 1.4830, 1.3756]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 38000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 1.3355, 1.9560]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 39000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 1.1123, 1.1035]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 40000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 0.4297, 1.1900]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 41000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 1.0343, 1.5998]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 42000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 1.5144, 1.6325]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 43000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 0.5508, 0.4632]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 44000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 0.7088, 0.7167]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 45000.00, Rho = -1.230
(iter 25) [0.0, -0.1981, 0.0778] = 454.7159, sampling [0.0, 0.2298, -0.0641]. Recommendation = [0.0, -0.1981, 0.0778], Current Cost = 46000.00, Rho = -1.230
