(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.4488, 0.7837]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.3299, 0.4039]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.1749, 1.0086]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.7285, 1.4856]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.1808, 0.5697]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.8513, 0.6256]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.6119, 0.0712]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.7012, 0.9160]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.1497, 1.6228]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.9146, 1.2283]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 1.2385, 1.3636]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.6336, 1.0673]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.1579, 0.5568]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.0730, 0.3383]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 1.0865, 1.1308]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.5213, 0.8025]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.5855, 0.7571]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.0454, 0.7369]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 1.0486, 0.8707]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.8868, 1.0741]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.6869, 0.6031]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.3962, 0.4759]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, 0.1920, 0.3609]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.2212, 1.5648] = 455.7116, sampling [1.0, -0.2776, 0.9556]. Recommendation = [0.0, 1.2212, 1.5648], Current Cost = 5028.00, Rho = 1.000
