(iter 5) [0.0, 0.0470, 0.8844] = 377.5729, sampling [0.0, -0.4147, 1.4352]. Recommendation = [0.0, 0.0470, 0.8844], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0470, 0.8844] = 377.5729, sampling [0.0, -0.5421, 0.7851]. Recommendation = [0.0, 0.0470, 0.8844], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.5421, 0.7851] = 429.7889, sampling [0.0, -1.1039, 1.0018]. Recommendation = [0.0, -0.5421, 0.7851], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -1.1039, 1.0018] = 447.1743, sampling [0.0, -1.1955, 1.5687]. Recommendation = [0.0, -1.1039, 1.0018], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -1.1955, 1.5687] = 449.5330, sampling [0.0, -1.6072, 1.9927]. Recommendation = [0.0, -1.1955, 1.5687], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -1.1955, 1.5687] = 449.5330, sampling [0.0, -1.4935, 1.3444]. Recommendation = [0.0, -1.1955, 1.5687], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, -1.1955, 1.5687] = 449.5330, sampling [0.0, -0.9131, 0.6854]. Recommendation = [0.0, -1.1955, 1.5687], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -0.9131, 0.6854] = 450.4413, sampling [0.0, -0.8754, 1.0757]. Recommendation = [0.0, -0.8535, 0.8706], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, -0.9131, 0.6854] = 450.4413, sampling [0.0, -0.8419, 1.6629]. Recommendation = [0.0, -0.8535, 0.8706], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, -0.9131, 0.6854] = 450.4413, sampling [0.0, 1.8122, 1.9819]. Recommendation = [0.0, -0.8535, 0.8706], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, -0.9131, 0.6854] = 450.4413, sampling [0.0, 1.0263, 1.0375]. Recommendation = [0.0, -0.8535, 0.8706], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 1.0263, 1.0375] = 456.2744, sampling [0.0, 1.5791, 0.9656]. Recommendation = [0.0, 1.0263, 1.0375], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 1.0263, 1.0375] = 456.2744, sampling [0.0, 0.6175, 0.6446]. Recommendation = [0.0, 1.0263, 1.0375], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 1.0263, 1.0375] = 456.2744, sampling [0.0, 0.7397, 1.1816]. Recommendation = [0.0, 1.0263, 1.0375], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 1.0263, 1.0375] = 456.2744, sampling [0.0, -0.1301, 0.4079]. Recommendation = [0.0, 1.0263, 1.0375], Current Cost = 19000.00, Rho = -1.230
