(iter 5) [0.0, 0.4145, 0.9719] = 391.9478, sampling [0.0, 0.0457, 1.8478]. Recommendation = [0.0, 0.4145, 0.9719], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.4145, 0.9719] = 391.9478, sampling [0.0, -0.0373, 0.8375]. Recommendation = [0.0, 0.4145, 0.9719], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.4145, 0.9719] = 391.9478, sampling [0.0, -0.4265, 0.7326]. Recommendation = [0.0, 0.4145, 0.9719], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.4265, 0.7326] = 423.9376, sampling [0.0, -1.2200, 1.0803]. Recommendation = [0.0, -0.4265, 0.7326], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -1.2200, 1.0803] = 434.7184, sampling [0.0, -0.7766, 0.6765]. Recommendation = [0.0, -1.2200, 1.0803], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.7766, 0.6765] = 452.6045, sampling [0.0, -1.5067, 1.6266]. Recommendation = [0.0, -0.7766, 0.6765], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, -0.7766, 0.6765] = 452.6045, sampling [0.0, -0.9826, 1.4486]. Recommendation = [0.0, -0.7766, 0.6765], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, -0.7766, 0.6765] = 452.6045, sampling [0.0, -1.8768, 0.9253]. Recommendation = [0.0, -0.7766, 0.6765], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, -0.7766, 0.6765] = 452.6045, sampling [0.0, -1.1490, 1.8654]. Recommendation = [0.0, -0.7766, 0.6765], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, -0.7766, 0.6765] = 452.6045, sampling [0.0, -0.6284, 0.9326]. Recommendation = [0.0, -0.7766, 0.6765], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, -0.7766, 0.6765] = 452.6045, sampling [0.0, -1.2627, 1.4281]. Recommendation = [0.0, -0.7766, 0.6765], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, -0.7766, 0.6765] = 452.6045, sampling [0.0, -0.5950, 0.4011]. Recommendation = [0.0, -0.7766, 0.6765], Current Cost = 16000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, -0.3369, 0.2471]. Recommendation = [0.0, -0.5950, 0.4011], Current Cost = 17000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, -0.4351, 0.4930]. Recommendation = [0.0, -0.5686, 0.5133], Current Cost = 18000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, 0.0786, 0.3184]. Recommendation = [0.0, -0.5950, 0.4011], Current Cost = 19000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, 0.1131, 0.6186]. Recommendation = [0.0, -0.5950, 0.4011], Current Cost = 20000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, -0.1056, 0.2613]. Recommendation = [0.0, -0.5950, 0.4011], Current Cost = 21000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, -0.1596, 0.6479]. Recommendation = [0.0, -0.5950, 0.4011], Current Cost = 22000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, -0.9301, 1.7610]. Recommendation = [0.0, -0.5950, 0.4011], Current Cost = 23000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, -0.5585, 0.0963]. Recommendation = [0.0, -0.5950, 0.4011], Current Cost = 24000.00, Rho = -1.230
(iter 16) [0.0, -0.5950, 0.4011] = 453.5341, sampling [0.0, -0.2481, 0.0201]. Recommendation = [0.0, -0.4918, 0.2299], Current Cost = 25000.00, Rho = -1.230
(iter 25) [0.0, -0.2481, 0.0201] = 454.5705, sampling [0.0, -1.5608, 1.9845]. Recommendation = [0.0, -0.4918, 0.2299], Current Cost = 26000.00, Rho = -1.230
(iter 25) [0.0, -0.2481, 0.0201] = 454.5705, sampling [0.0, -1.3844, 1.9528]. Recommendation = [0.0, -0.4918, 0.2299], Current Cost = 27000.00, Rho = -1.230
(iter 25) [0.0, -0.2481, 0.0201] = 454.5705, sampling [0.0, -0.4918, 0.2299]. Recommendation = [0.0, -0.4918, 0.2299], Current Cost = 28000.00, Rho = -1.230
(iter 25) [0.0, -0.2481, 0.0201] = 454.5705, sampling [0.0, -0.6917, 1.4023]. Recommendation = [0.0, -0.2481, 0.0201], Current Cost = 29000.00, Rho = -1.230
