(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.8072, -0.3517]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.4551, -0.4023]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.7995, 0.2197]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -1.1280, 0.4034]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.5725, -0.7087]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.5053, -0.0033]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.4192, -0.2151]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -1.0362, 0.8914]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.4720, 0.4952]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.7597, 1.0632]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.7032, 0.3997]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.8394, -0.0788]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -1.1883, 0.8103]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -1.4181, -0.1444]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.9794, 1.1408]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2973, -0.5890] = 408.7288, sampling [1.0, -0.2168, -0.0628]. Recommendation = [0.0, -0.2973, -0.5890], Current Cost = 5020.00, Rho = 1.000
