(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.0696, -0.7556]. Recommendation = [0.0, 0.1611, -1.0115], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, 0.0784, -0.4781]. Recommendation = [0.0, -0.0696, -0.7556], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.1435, -0.4180]. Recommendation = [0.0, 0.0784, -0.4781], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.0159, -0.3890]. Recommendation = [0.0, -0.1435, -0.4180], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.0378, -0.1584]. Recommendation = [0.0, -0.0159, -0.3890], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.2528, -0.2510]. Recommendation = [0.0, -0.0378, -0.1584], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.4797, -0.0563]. Recommendation = [0.0, -0.0378, -0.1584], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.1784, 0.2235]. Recommendation = [0.0, -0.0378, -0.1584], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.3782, 0.2972]. Recommendation = [0.0, -0.0378, -0.1584], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, 0.0252, -0.0015]. Recommendation = [0.0, -0.0378, -0.1584], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.5971, 0.1310]. Recommendation = [0.0, 0.0252, -0.0015], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, 0.2437, -0.2193]. Recommendation = [0.0, 0.0252, -0.0015], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, 0.1794, -0.0794]. Recommendation = [0.0, 0.0252, -0.0015], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, 0.0837, 0.4297]. Recommendation = [0.0, 0.0252, -0.0015], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1611, -1.0115] = 347.9692, sampling [1.0, -0.1510, 0.3447]. Recommendation = [0.0, 0.0252, -0.0015], Current Cost = 5019.00, Rho = 1.000
