(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.0254, 0.4661]. Recommendation = [0.0, 0.6014, 0.6899], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.0411, 0.9982]. Recommendation = [0.0, 0.6014, 0.6899], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.4044, 0.3265]. Recommendation = [0.0, 0.6014, 0.6899], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.0116, 0.0707]. Recommendation = [0.0, 0.4044, 0.3265], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.7517, 1.1055]. Recommendation = [0.0, 0.2003, 0.3915], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.4671, 0.4404]. Recommendation = [0.0, 0.2003, 0.3915], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.4357, 0.7937]. Recommendation = [0.0, -0.0116, 0.0707], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.7125, 1.4254]. Recommendation = [0.0, -0.0116, 0.0707], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.1796, 0.2602]. Recommendation = [0.0, -0.0116, 0.0707], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.1430, 0.6599]. Recommendation = [0.0, -0.0116, 0.0707], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -1.2112, 1.3158]. Recommendation = [0.0, -0.0116, 0.0707], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -1.1018, 0.8751]. Recommendation = [0.0, -0.0116, 0.0707], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.4075, -0.2174]. Recommendation = [0.0, -0.0116, 0.0707], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.8172, 0.3400]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.5957, 0.0595]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.1072, -0.0879]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.2176, 0.2161]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.3020, -0.5521]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.5435, 0.1016]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -1.0681, 1.4694]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -1.0864, 0.5986]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.1728, 0.6742]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.6419, -0.1888]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -1.5994, 1.1895]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.4592, 1.1228]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.2683, 1.6297]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.8005, 0.4309]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, 0.5062, 0.5640]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6014, 0.6899] = 445.3693, sampling [1.0, -0.5123, 1.0929]. Recommendation = [0.0, -0.1459, 0.0133], Current Cost = 5033.00, Rho = 1.000
