(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.2182, 1.2929]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.1187, 1.1103]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.2697, 1.2243]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.1567, 1.3788]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, 0.1286, 0.2917]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, 0.1901, 0.1728]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.9776, 0.9443]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.9337, 1.0902]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.5854, 0.8918]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.7750, 0.7135]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.9197, 0.7634]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.0039, 0.5200]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.1721, 1.0014]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.5490, 0.7803]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.4190, 0.2081]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.0793, 0.0083]. Recommendation = [0.0, 0.2513, 0.1854], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.3385, 0.0302]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.8292, 0.3746]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.6012, 0.1199]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.7529, 0.2668]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.6570, 1.1608]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.2703, 0.8525]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.1769, -0.1221]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.4137, -0.0321]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.0615, -0.0610]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.7025, 0.1416]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.2474, 0.6957]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, 0.2041, 0.3664]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.9053, 1.1292]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.1841, 0.9054]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.3835, 1.0568]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.1597, -0.1967]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.5151, -0.1871]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.7195, -0.0295]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -1.0896, 0.3438]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, 0.0820, -0.3043]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, 0.2662, -0.3292]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, 0.2120, -0.4543]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.5093, -0.3510]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, -0.0917, -0.6221]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.2513, 0.1854] = 454.2443, sampling [1.0, 0.0596, -0.5923]. Recommendation = [0.0, -0.0793, 0.0083], Current Cost = 5045.00, Rho = 1.000
