(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.4278, -0.5205]. Recommendation = [0.0, 0.4846, -0.5077], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.4663, -0.6733]. Recommendation = [0.0, 0.4278, -0.5205], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.5479, -0.2355]. Recommendation = [0.0, 0.4278, -0.5205], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.5019, -0.1976]. Recommendation = [0.0, 0.5479, -0.2355], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.3491, -0.0074]. Recommendation = [0.0, 0.5019, -0.1976], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.1805, -0.1566]. Recommendation = [0.0, 0.3491, -0.0074], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.1183, -0.0282]. Recommendation = [0.0, 0.3491, -0.0074], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.1087, -0.1315]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.0342, -0.2993]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.3921, 0.3443]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.1984, 0.4284]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, -0.1465, -0.0773]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, -0.1692, 0.2413]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, -0.2287, -0.1918]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.2917, 0.6293]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.1355, 0.7064]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, -0.3682, 0.1636]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, -0.3983, 0.0976]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, -0.4133, -0.0462]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, -0.2208, -0.4539]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.8063, 0.0944]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.7003, 0.5010]. Recommendation = [0.0, 0.1183, -0.0282], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.8776, 0.3340]. Recommendation = [0.0, 0.7003, 0.5010], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.7384, 0.6030]. Recommendation = [0.0, 0.7003, 0.5010], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.6582, 0.7901]. Recommendation = [0.0, 0.7003, 0.5010], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.9216, 0.5498]. Recommendation = [0.0, 0.7003, 0.5010], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.9029, 0.7620]. Recommendation = [0.0, 0.7003, 0.5010], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.8294, 0.8658]. Recommendation = [0.0, 0.7003, 0.5010], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.5965, 1.0584]. Recommendation = [0.0, 0.7003, 0.5010], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4846, -0.5077] = 400.8939, sampling [1.0, 0.8634, -0.3212]. Recommendation = [0.0, 0.7003, 0.5010], Current Cost = 5034.00, Rho = 1.000
