(iter 5) [0.0, 0.9351, 0.7210] = 453.9432, sampling [0.0, 0.4534, 1.1358]. Recommendation = [0.0, 0.9351, 0.7210], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.9351, 0.7210] = 453.9432, sampling [0.0, 0.8776, 1.7495]. Recommendation = [0.0, 0.9351, 0.7210], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.9351, 0.7210] = 453.9432, sampling [0.0, 0.0817, 1.9433]. Recommendation = [0.0, 0.9351, 0.7210], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.9351, 0.7210] = 453.9432, sampling [0.0, 1.0195, 1.0741]. Recommendation = [0.0, 0.9351, 0.7210], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 0.3402, 0.5980]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 0.6551, 0.7598]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.1450, 0.5485]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.0412, 0.9113]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 1.3329, 1.4265]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 0.0126, 0.0972]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.3866, -0.4774]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.5194, 0.1511]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.2700, -0.0632]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.2325, 0.2467]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.7610, -1.0546]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.5503, 0.5086]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 1.3468, 1.9057]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 1.7476, 1.6810]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 0.7624, 1.0943]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 0.1706, -0.2999]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, -0.0913, -0.6019]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 0.6268, 0.2701]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 0.2361, 0.0253]. Recommendation = [0.0, 1.0195, 1.0741], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 1.1064, 1.2660]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, 1.0195, 1.0741] = 456.1786, sampling [0.0, 0.6870, 0.4762]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 29000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, 1.3162, 0.9753]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 30000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -0.6581, -0.0993]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 31000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -1.0260, 1.0043]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 32000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -1.3660, 1.6792]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 33000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -0.9568, 1.4146]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 34000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -1.8499, 1.9809]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 35000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -1.7061, 1.1150]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 36000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -1.1550, 1.9016]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 37000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -0.8527, 1.8679]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 38000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, 0.9467, 1.4970]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 39000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -0.2847, 0.7958]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 40000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -0.1806, -0.4143]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 41000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -0.0047, 0.4635]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 42000.00, Rho = -1.230
(iter 29) [0.0, 0.6870, 0.4762] = 456.2002, sampling [0.0, -0.9211, 0.3174]. Recommendation = [0.0, 0.2050, 0.0833], Current Cost = 43000.00, Rho = -1.230
