(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.6292, 0.9882]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5005.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.7128, 0.8244]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5006.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.3414, 1.1081]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5007.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.0347, 0.8599]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5008.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.8656, 1.2942]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5009.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.6404, 0.7391]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5010.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, -0.2896, 1.4952]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5011.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.3246, 0.8983]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5012.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.2311, 1.3723]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5013.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, -0.2762, 1.1530]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5014.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.7614, 0.4570]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5015.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.0157, 1.2404]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5016.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.7365, 1.4544]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5017.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.0642, 0.8871]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5018.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.2562, 0.9726]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5019.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.4186, 0.4304]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5020.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, -0.1629, 1.7543]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5021.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.2705, 0.7695]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5022.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.2316, 0.6774]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5023.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [0.0, 0.2924, 1.0974]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 5024.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.2924, 1.0974]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 6024.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.5450, 1.6705]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 6025.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.0866, 1.5652]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 6026.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [0.0, 0.8656, 1.2942]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 6027.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.8602, 1.4231]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 7027.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.0812, 1.5750]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 7028.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.2853, 1.3436]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 7029.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.7250, 1.5426]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 7030.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.9829, 1.5983]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 7031.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [0.0, 1.2853, 1.3436]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 7032.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.3049, 1.4865]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8032.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.5641, 1.3839]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8033.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.1404, 1.6807]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8034.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.5783, 1.0519]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8035.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.9506, 1.9034]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8036.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.0496, 1.6569]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8037.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.2106, 1.7372]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8038.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.4272, 0.8782]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8039.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 1.6344, 1.7698]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8040.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.6681, 1.7999]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8041.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [0.0, 1.2562, 0.9726]. Recommendation = [0.0, 0.7936, 0.9148], Current Cost = 8042.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.9095, 0.4380]. Recommendation = [0.0, 1.0157, 1.2404], Current Cost = 9042.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [0.0, 1.1404, 1.6807]. Recommendation = [0.0, 1.0157, 1.2404], Current Cost = 9043.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [1.0, 0.3611, 1.9288]. Recommendation = [0.0, 1.0157, 1.2404], Current Cost = 10043.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [0.0, 0.7250, 1.5426]. Recommendation = [0.0, 1.0157, 1.2404], Current Cost = 10044.00, Rho = 0.234
(iter 10) [0.0, 0.7936, 0.9148] = 448.1302, sampling [0.0, 1.0157, 1.2404]. Recommendation = [0.0, 1.0157, 1.2404], Current Cost = 11044.00, Rho = 0.234
(iter 55) [0.0, 1.0157, 1.2404] = 451.9427, sampling [0.0, 1.0347, 0.8599]. Recommendation = [0.0, 1.0157, 1.2404], Current Cost = 12044.00, Rho = 0.234
