(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.4128, -0.7604]. Recommendation = [0.0, 0.4421, -0.6430], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.0641, -0.7884]. Recommendation = [0.0, 0.4421, -0.6430], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.2616, -0.9802]. Recommendation = [0.0, 0.0641, -0.7884], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.0607, -0.9149]. Recommendation = [0.0, 0.0641, -0.7884], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.2173, -0.3379]. Recommendation = [0.0, 0.0641, -0.7884], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.3917, -0.4275]. Recommendation = [0.0, 0.2173, -0.3379], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, -0.1077, -0.5049]. Recommendation = [0.0, 0.2173, -0.3379], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.0158, -0.2494]. Recommendation = [0.0, 0.2173, -0.3379], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.1362, -0.2707]. Recommendation = [0.0, 0.0158, -0.2494], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, -0.0046, -0.1530]. Recommendation = [0.0, 0.0158, -0.2494], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.0445, 0.1720]. Recommendation = [0.0, -0.0046, -0.1530], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.3336, 0.1819]. Recommendation = [0.0, -0.0046, -0.1530], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.2329, 0.4483]. Recommendation = [0.0, 0.3336, 0.1819], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.4724, 0.2856]. Recommendation = [0.0, 0.3336, 0.1819], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4421, -0.6430] = 385.6854, sampling [1.0, 0.5650, -0.2096]. Recommendation = [0.0, 0.3336, 0.1819], Current Cost = 5019.00, Rho = 1.000
