(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.2955, 0.2135]. Recommendation = [0.0, 0.4549, -0.1654], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, 0.1830, 0.0605]. Recommendation = [0.0, -0.2955, 0.2135], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.9553, 0.3934]. Recommendation = [0.0, 0.1830, 0.0605], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.7129, -0.0383]. Recommendation = [0.0, 0.1830, 0.0605], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.2449, -0.1975]. Recommendation = [0.0, 0.1830, 0.0605], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.5173, 0.3467]. Recommendation = [0.0, -0.0023, 0.0891], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, 0.0694, 0.4644]. Recommendation = [0.0, -0.0023, 0.0891], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.8756, 0.8143]. Recommendation = [0.0, -0.0023, 0.0891], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.4960, 1.2997]. Recommendation = [0.0, -0.0023, 0.0891], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -1.2989, 0.6158]. Recommendation = [0.0, -0.0023, 0.0891], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.0023, 0.0891]. Recommendation = [0.0, -0.0023, 0.0891], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, 0.0966, -0.1268]. Recommendation = [0.0, 0.1830, 0.0605], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.6348, 0.9594]. Recommendation = [0.0, 0.1830, 0.0605], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, -0.3933, 0.4497]. Recommendation = [0.0, 0.1830, 0.0605], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, 0.5230, 0.7619]. Recommendation = [0.0, 0.1830, 0.0605], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4549, -0.1654] = 442.1361, sampling [1.0, 0.2323, 1.1134]. Recommendation = [0.0, 0.1830, 0.0605], Current Cost = 5020.00, Rho = 1.000
