(iter 5) [0.0, -0.0338, 0.1655] = 452.5283, sampling [0.0, 0.2206, 0.6936]. Recommendation = [0.0, -0.0338, 0.1655], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.0338, 0.1655] = 452.5283, sampling [0.0, 0.4123, -0.2322]. Recommendation = [0.0, -0.0338, 0.1655], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.0338, 0.1655] = 452.5283, sampling [0.0, 0.4826, 0.2203]. Recommendation = [0.0, -0.0338, 0.1655], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.0104, -0.4473]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.3213, 1.4269]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.6383, 0.6415]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.5231, -0.7230]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 11000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.0676, -0.0561]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 12000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.7999, -0.0197]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 13000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.3011, 0.7829]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 14000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.3249, 0.2901]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 15000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.3435, -0.3031]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 16000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.4646, 0.8923]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 17000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.9214, 1.2807]. Recommendation = [0.0, 0.3622, 0.0861], Current Cost = 18000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.8819, 0.7622]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 19000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.3922, 1.4628]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 20000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.5778, 0.5245]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 21000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.4937, 1.3797]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 22000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.2125, 0.9144]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 23000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.7699, 0.1213]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 24000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.0938, 1.9192]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 25000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.8370, 1.8777]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 26000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.7448, 1.0192]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 27000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.9343, 0.3584]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 28000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.7768, 0.3978]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 29000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.1563, -0.5919]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 30000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.0973, 1.8289]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 31000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.7225, 1.8176]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 32000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.0688, 1.3688]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 33000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.8046, 1.9906]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 34000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.3282, 1.4956]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 35000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.3622, 0.0861]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 36000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.1729, 1.0943]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 37000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.9678, 1.5816]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 38000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.0548, -0.6991]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 39000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.5369, 0.7159]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 40000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.1838, -0.3126]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 41000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.7060, 1.9357]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 42000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.0877, 1.1818]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 43000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.2284, 1.5291]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 44000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.6485, -0.1197]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 45000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.5415, 1.2552]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 46000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.8616, 0.5834]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 47000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.6089, 0.8560]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 48000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.0294, 0.2789]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 49000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.0637, 0.9648]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 50000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.2026, -0.6722]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 51000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.7350, 0.2008]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 52000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.9975, 1.2049]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 53000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.6633, 1.3138]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 54000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.1299, -1.1514]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 55000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.5388, -0.1461]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 56000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.4058, 1.8713]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 57000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.1494, -1.9886]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 58000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.4983, -0.4253]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 59000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.9875, 0.6828]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 60000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.1932, 1.9616]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 61000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.4540, -0.2178]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 62000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.5193, 1.9704]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 63000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.2952, -0.1851]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 64000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.1332, -0.4619]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 65000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.6468, -0.0043]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 66000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.2407, 1.0854]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 67000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.9501, 1.1488]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 68000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.3271, 1.3457]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 69000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.9569, 1.4800]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 70000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.5946, 0.1771]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 71000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.9374, 1.3038]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 72000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.3474, 1.0464]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 73000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.3073, 1.1612]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 74000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.0780, -0.8602]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 75000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.8768, 1.2781]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 76000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.1232, 0.3272]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 77000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.9311, 0.5061]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 78000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.1397, 0.7249]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 79000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.2397, 0.1581]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 80000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.6931, 0.0413]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 81000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.5689, 0.6217]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 82000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.3468, 1.0573]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 83000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.5099, 0.5509]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 84000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.3757, 0.9328]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 85000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.0115, 1.7819]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 86000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -0.8566, 0.0133]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 87000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.2059, 0.5311]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 88000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.1008, 0.8971]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 89000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.3825, -0.9250]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 90000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 0.2381, -0.3539]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 91000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, -1.0453, 1.2398]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 92000.00, Rho = -1.230
(iter 7) [0.0, 0.4826, 0.2203] = 456.0164, sampling [0.0, 1.5865, 1.7440]. Recommendation = [0.0, 0.4826, 0.2203], Current Cost = 93000.00, Rho = -1.230
