(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, 0.5015, 0.9747]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, -0.2968, 1.2378]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, 1.3146, 0.6250]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, 0.6490, 0.3140]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, 0.4306, 1.7357]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, -0.4096, 0.7274]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, 1.8430, 1.4010]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, 0.4007, 0.5256]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 1.2528, 1.4773] = 455.3856, sampling [0.0, 0.9385, 0.9346]. Recommendation = [0.0, 1.2528, 1.4773], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.9385, 0.9346] = 456.0060, sampling [0.0, 1.2398, -0.0712]. Recommendation = [0.0, 0.9385, 0.9346], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 0.9385, 0.9346] = 456.0060, sampling [0.0, -0.9333, 1.3689]. Recommendation = [0.0, 0.9385, 0.9346], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, 0.9385, 0.9346] = 456.0060, sampling [0.0, -0.9023, 1.0144]. Recommendation = [0.0, 0.9385, 0.9346], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, 0.9385, 0.9346] = 456.0060, sampling [0.0, -1.6048, 1.7234]. Recommendation = [0.0, 0.9385, 0.9346], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, 0.9385, 0.9346] = 456.0060, sampling [0.0, -1.1013, 1.9350]. Recommendation = [0.0, 0.9385, 0.9346], Current Cost = 18000.00, Rho = -1.230
(iter 13) [0.0, 0.9385, 0.9346] = 456.0060, sampling [0.0, -1.3860, 1.2178]. Recommendation = [0.0, 0.9385, 0.9346], Current Cost = 19000.00, Rho = -1.230
(iter 13) [0.0, 0.9385, 0.9346] = 456.0060, sampling [0.0, 0.3498, 0.0758]. Recommendation = [0.0, 0.9385, 0.9346], Current Cost = 20000.00, Rho = -1.230
