(iter 5) [0.0, -1.0951, 1.5205] = 441.5889, sampling [0.0, -0.3408, 1.7657]. Recommendation = [0.0, -1.0951, 1.5205], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.0951, 1.5205] = 441.5889, sampling [0.0, 0.6869, 0.3793]. Recommendation = [0.0, -1.0951, 1.5205], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.6869, 0.3793] = 455.3455, sampling [0.0, 0.9162, 1.0024]. Recommendation = [0.0, 0.6869, 0.3793], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.6869, 0.3793] = 455.3455, sampling [0.0, 0.8149, 0.7244]. Recommendation = [0.0, 0.6869, 0.3793], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 1.4202, 0.6557]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.7059, 1.4841]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.5624, 0.0262]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.4183, 0.4439]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 1.0196, 0.1554]. Recommendation = [0.0, 0.5448, 0.4733], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 1.6219, 1.6824]. Recommendation = [0.0, 0.5448, 0.4733], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 1.1222, 1.4102]. Recommendation = [0.0, 0.5448, 0.4733], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.9352, 1.8937]. Recommendation = [0.0, 0.5448, 0.4733], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.0955, 0.0452]. Recommendation = [0.0, 0.5448, 0.4733], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.2596, 1.0691]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.1494, 0.3056]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.2429, 0.5607]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 1.0572, 1.1995]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.1323, -0.1818]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.9660, 1.9832]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.4793, -0.0907]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 1.9200, 1.0320]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 1.2563, 1.6770]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.0618, 0.7750]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.3373, 1.2059]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.7271, 1.1515]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.4701, 0.5525]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.8598, 0.4091]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 31000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -1.5100, 1.7299]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 32000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.6493, 0.7928]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 33000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -1.3096, 1.2605]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 34000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.8854, 1.3348]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 35000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.8971, 1.3230]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 36000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.1999, -0.1686]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 37000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.0255, -0.4270]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 38000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -1.4303, 1.5626]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 39000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -0.8755, 0.8663]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 40000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -1.9749, 1.6461]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 41000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 1.1149, 1.5911]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 42000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.3961, 1.9421]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 43000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, -1.1286, 1.3839]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 44000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.1895, -0.7103]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 45000.00, Rho = -1.230
(iter 8) [0.0, 0.8149, 0.7244] = 455.9006, sampling [0.0, 0.6241, -0.1507]. Recommendation = [0.0, 0.8149, 0.7244], Current Cost = 46000.00, Rho = -1.230
