(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.2575, -0.1823]. Recommendation = [0.0, -0.4706, -0.5862], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.2802, -0.0789]. Recommendation = [0.0, -0.2575, -0.1823], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.4597, -0.0450]. Recommendation = [0.0, -0.2802, -0.0789], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.1998, -0.1699]. Recommendation = [0.0, -0.2802, -0.0789], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.0239, 0.0356]. Recommendation = [0.0, -0.2802, -0.0789], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.2881, 0.2901]. Recommendation = [0.0, 0.0239, 0.0356], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.5767, 0.2483]. Recommendation = [0.0, 0.0239, 0.0356], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.4383, 0.4785]. Recommendation = [0.0, 0.0239, 0.0356], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.1657, 0.5439]. Recommendation = [0.0, 0.0239, 0.0356], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.6456, 0.3724]. Recommendation = [0.0, 0.0239, 0.0356], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.7246, 0.1804]. Recommendation = [0.0, 0.0239, 0.0356], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.2090, 0.4554]. Recommendation = [0.0, 0.0239, 0.0356], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.3640, 0.2110]. Recommendation = [0.0, 0.0239, 0.0356], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.3952, 0.1593]. Recommendation = [0.0, 0.3640, 0.2110], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.4887, 0.1649]. Recommendation = [0.0, 0.3952, 0.1593], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.3235, 0.4819]. Recommendation = [0.0, 0.3952, 0.1593], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.2484, -0.3432]. Recommendation = [0.0, 0.3952, 0.1593], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.0073, -0.4708]. Recommendation = [0.0, 0.3952, 0.1593], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.4028, 0.6655]. Recommendation = [0.0, 0.3952, 0.1593], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, 0.2326, 0.6496]. Recommendation = [0.0, 0.3952, 0.1593], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.6236, -0.3200]. Recommendation = [0.0, 0.3952, 0.1593], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4706, -0.5862] = 388.9088, sampling [1.0, -0.5419, 0.6801]. Recommendation = [0.0, 0.3952, 0.1593], Current Cost = 5026.00, Rho = 1.000
