(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, 0.3345, 0.8902]. Recommendation = [0.0, -0.9096, 1.0111], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, 0.9866, 1.2399]. Recommendation = [0.0, -0.9096, 1.0111], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, 0.3830, 1.6886]. Recommendation = [0.0, -0.9096, 1.0111], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, -0.0156, 0.2082]. Recommendation = [0.0, -0.9096, 1.0111], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, 0.5684, 0.3002]. Recommendation = [0.0, -0.0156, 0.2082], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, -0.3258, 1.0604]. Recommendation = [0.0, 0.5684, 0.3002], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, 1.4452, 0.7850]. Recommendation = [0.0, 0.5684, 0.3002], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, 0.1304, -0.2788]. Recommendation = [0.0, 0.5684, 0.3002], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, -0.6174, 0.5320]. Recommendation = [0.0, 0.5684, 0.3002], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, -0.2420, 0.6176]. Recommendation = [0.0, 0.5684, 0.3002], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.9096, 1.0111] = 449.2782, sampling [1.0, 0.7066, 0.8160]. Recommendation = [0.0, 0.5684, 0.3002], Current Cost = 5015.00, Rho = 1.000
