(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.6504, 0.1822]. Recommendation = [0.0, -0.7341, -0.1587], Current Cost = 5005.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.4156, 0.2580]. Recommendation = [0.0, -0.6504, 0.1822], Current Cost = 5006.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.3780, 0.5079]. Recommendation = [0.0, -0.4156, 0.2580], Current Cost = 5007.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.3392, -0.0240]. Recommendation = [0.0, -0.4156, 0.2580], Current Cost = 5008.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.1158, 0.1220]. Recommendation = [0.0, -0.4156, 0.2580], Current Cost = 5009.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.0372, 0.3413]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5010.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.1363, -0.1042]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5011.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.0197, 0.4403]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5012.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.3074, 0.5369]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5013.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.4931, 0.6422]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5014.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.3233, 0.6634]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5015.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.0124, 0.7440]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5016.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.7054, 0.2309]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5017.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.2094, 0.3191]. Recommendation = [0.0, -0.1158, 0.1220], Current Cost = 5018.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.2245, 0.1691]. Recommendation = [0.0, 0.2094, 0.3191], Current Cost = 5019.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.2060, -0.0136]. Recommendation = [0.0, 0.2245, 0.1691], Current Cost = 5020.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.2804, 0.3652]. Recommendation = [0.0, 0.2060, -0.0136], Current Cost = 5021.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.0220, -0.3801]. Recommendation = [0.0, 0.2060, -0.0136], Current Cost = 5022.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.2457, 0.5692]. Recommendation = [0.0, 0.2060, -0.0136], Current Cost = 5023.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.2363, -0.6001]. Recommendation = [0.0, 0.2060, -0.0136], Current Cost = 5024.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.5176, 0.4594]. Recommendation = [0.0, 0.2060, -0.0136], Current Cost = 5025.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.3445, 0.6182]. Recommendation = [0.0, 0.5176, 0.4594], Current Cost = 5026.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.3349, 0.8370]. Recommendation = [0.0, 0.5176, 0.4594], Current Cost = 5027.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.7267, 0.3934]. Recommendation = [0.0, 0.5176, 0.4594], Current Cost = 5028.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.6837, 0.1291]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5029.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.8274, 0.7532]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5030.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.7513, 1.0127]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5031.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.5701, 0.9734]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5032.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 1.1048, 0.6804]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5033.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.9511, 1.0511]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5034.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.9639, 1.1089]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5035.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.6576, -0.0570]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5036.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.0340, -0.6139]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5037.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.6598, 0.8063]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5038.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.5207, 0.8800]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5039.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.8597, 0.2420]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5040.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 1.4954, 1.0334]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5041.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.2719, 0.9071]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5042.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.4304, -0.5592]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5043.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.6339, 1.0817]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5044.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, 0.4016, -0.5615]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5045.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -1.0175, 0.6940]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5046.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -1.0663, 0.3704]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5047.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.7830, 1.1760]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5048.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.6373, 0.9309]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5049.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -0.6105, 1.2544]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5050.00, Rho = 0.741
(iter 10) [0.0, -0.7341, -0.1587] = 404.6384, sampling [1.0, -1.0314, 1.2287]. Recommendation = [0.0, 0.7267, 0.3934], Current Cost = 5051.00, Rho = 0.741
