(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.5154, 0.9323]. Recommendation = [0.0, -0.2465, 0.7699], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.3385, 0.4633]. Recommendation = [0.0, 0.5154, 0.9323], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, -0.0650, 0.3150]. Recommendation = [0.0, 0.3385, 0.4633], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.1344, 0.9575]. Recommendation = [0.0, -0.0650, 0.3150], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.2033, -0.0214]. Recommendation = [0.0, -0.0650, 0.3150], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, -0.2261, -0.1799]. Recommendation = [0.0, 0.2033, -0.0214], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, -0.0979, 0.0407]. Recommendation = [0.0, 0.2033, -0.0214], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.8510, 1.3384]. Recommendation = [0.0, 0.2033, -0.0214], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.4188, 0.2010]. Recommendation = [0.0, 0.2033, -0.0214], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.6247, 0.4821]. Recommendation = [0.0, 0.4188, 0.2010], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.0906, -0.3465]. Recommendation = [0.0, 0.4188, 0.2010], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 1.1469, 1.0465]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 1.0856, 0.7659]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 1.1711, 1.5620]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, -0.5318, 0.2270]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 1.4397, 1.2848]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.8365, 0.3394]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, -0.1759, 0.2107]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.9960, 1.6824]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, -0.3620, 0.5715]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.5384, 1.3878]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2465, 0.7699] = 404.4564, sampling [1.0, 0.3090, -0.3108]. Recommendation = [0.0, -0.0286, -0.0389], Current Cost = 5026.00, Rho = 1.000
