(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.1820, -0.4328]. Recommendation = [0.0, 0.4179, -0.8779], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.0779, -0.1123]. Recommendation = [0.0, 0.1820, -0.4328], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, -0.1424, -0.2236]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.0351, 0.2017]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.2334, 0.2570]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.0595, 0.4792]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, -0.0076, -0.5104]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, -0.0617, 0.3900]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.4937, 0.1144]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.4631, -0.3089]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.0879, 0.3708]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.5189, 0.2390]. Recommendation = [0.0, 0.0779, -0.1123], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.5323, 0.6956]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.2686, 0.8645]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.6333, 0.4128]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.6140, 0.0272]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, -0.3879, 0.0469]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, -0.2691, 0.5252]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, -0.0462, 0.2478]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.8398, 0.3258]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.7124, 0.0923]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.2992, -0.6510]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.4080, -0.4058]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.7567, 0.9891]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.5583, 0.9578]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.8986, 0.4465]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.4742, 0.7765]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.2074, 0.7105]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.9888, 1.0909]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.0415, 1.2871]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.2623, 1.0337]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.0796, 1.2182]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.9741, 1.4283]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.3739, 1.1536]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.1369, 1.4651]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.3581, 1.5504]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.5922, 1.1990]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.0578, 1.8818]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.3207, 1.6845]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.4972, 1.6050]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.9174, 0.2209]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, -0.2258, -0.5819]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, -0.4468, -0.0141]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 1.0354, 1.3556]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.1267, -0.6983]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.4179, -0.8779] = 345.1736, sampling [1.0, 0.6592, -0.2875]. Recommendation = [0.0, 0.5189, 0.2390], Current Cost = 5050.00, Rho = 1.000
