(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, 0.0518, -1.1063]. Recommendation = [0.0, 0.1531, -1.0615], Current Cost = 5005.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.0321, -0.9616]. Recommendation = [0.0, 0.1531, -1.0615], Current Cost = 5006.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.1299, -0.9228]. Recommendation = [0.0, -0.0321, -0.9616], Current Cost = 5007.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.1017, -1.0455]. Recommendation = [0.0, -0.0321, -0.9616], Current Cost = 5008.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.2413, -0.7560]. Recommendation = [0.0, -0.0321, -0.9616], Current Cost = 5009.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.2092, -0.6162]. Recommendation = [0.0, -0.2413, -0.7560], Current Cost = 5010.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, 0.0384, -0.4056]. Recommendation = [0.0, -0.2092, -0.6162], Current Cost = 5011.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.3708, -0.1868]. Recommendation = [0.0, 0.0384, -0.4056], Current Cost = 5012.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.0261, -0.0984]. Recommendation = [0.0, 0.0384, -0.4056], Current Cost = 5013.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.2065, -0.0041]. Recommendation = [0.0, -0.0261, -0.0984], Current Cost = 5014.00, Rho = 0.269
(iter 10) [0.0, 0.1531, -1.0615] = 337.8699, sampling [1.0, -0.4169, -0.1748]. Recommendation = [0.0, -0.0261, -0.0984], Current Cost = 5015.00, Rho = 0.269
