(iter 5) [0.0, -1.1048, 1.3627] = 449.8471, sampling [0.0, 0.9859, 0.2557]. Recommendation = [0.0, -1.1048, 1.3627], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.1048, 1.3627] = 449.8471, sampling [0.0, 0.3712, 1.0546]. Recommendation = [0.0, -1.1048, 1.3627], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.1048, 1.3627] = 449.8471, sampling [0.0, -0.3471, 1.5502]. Recommendation = [0.0, -1.1048, 1.3627], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.1048, 1.3627] = 449.8471, sampling [0.0, 0.4974, 0.4996]. Recommendation = [0.0, -1.1048, 1.3627], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -1.1048, 1.3627] = 449.8471, sampling [0.0, 1.0134, 0.8348]. Recommendation = [0.0, -1.1048, 1.3627], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 1.0134, 0.8348] = 452.6060, sampling [0.0, 1.2788, -0.2441]. Recommendation = [0.0, 1.0134, 0.8348], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 1.0134, 0.8348] = 452.6060, sampling [0.0, 0.7088, 0.6461]. Recommendation = [0.0, 1.0134, 0.8348], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 0.7088, 0.6461] = 454.1531, sampling [0.0, 0.4413, 0.1853]. Recommendation = [0.0, 0.7088, 0.6461], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 1.0067, 1.4874]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 0.9395, 1.1101]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 0.6271, 1.8230]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -0.1232, 0.6373]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 16000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 0.1649, 0.6204]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 17000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -0.0452, 0.1678]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 18000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 0.1335, -0.2791]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 19000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 1.7401, 1.5041]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 20000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 0.6485, 0.2588]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 21000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -1.1866, 1.8911]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 22000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -0.9652, 1.5896]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 23000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -1.5223, 1.5660]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 24000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 0.7836, 0.9921]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 25000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -0.8762, 0.9549]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 26000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -0.5340, 0.5424]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 27000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -0.2891, 0.3519]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 28000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 0.3112, -0.6494]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 29000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -1.2523, 1.0865]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 30000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, -0.1512, -0.1017]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 31000.00, Rho = -1.230
(iter 12) [0.0, 0.4413, 0.1853] = 455.9789, sampling [0.0, 0.3486, 0.4172]. Recommendation = [0.0, 0.4413, 0.1853], Current Cost = 32000.00, Rho = -1.230
