(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, -0.0063, 0.4238]. Recommendation = [0.0, 0.1703, -0.1408], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, -0.1580, 0.9190]. Recommendation = [0.0, 0.1703, -0.1408], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, 0.4230, 0.8620]. Recommendation = [0.0, 0.1703, -0.1408], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, -0.4458, 0.4641]. Recommendation = [0.0, 0.1703, -0.1408], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, -0.6134, 0.7070]. Recommendation = [0.0, 0.1703, -0.1408], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, 0.2440, 0.2729]. Recommendation = [0.0, 0.1703, -0.1408], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, -0.3054, 0.2555]. Recommendation = [0.0, 0.1703, -0.1408], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, 0.3092, 1.2421]. Recommendation = [0.0, 0.1201, -0.0240], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, 0.1201, -0.0240]. Recommendation = [0.0, 0.1201, -0.0240], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, -0.4270, 0.7472]. Recommendation = [0.0, 0.1201, -0.0240], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, -0.7988, 1.0674]. Recommendation = [0.0, 0.1201, -0.0240], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, 0.5068, 0.6626]. Recommendation = [0.0, 0.1201, -0.0240], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, 0.6537, 0.8657]. Recommendation = [0.0, 0.1201, -0.0240], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1703, -0.1408] = 452.7296, sampling [1.0, 0.4692, 0.3192]. Recommendation = [0.0, 0.1201, -0.0240], Current Cost = 5018.00, Rho = 1.000
