(iter 5) [0.0, 0.8451, 0.4300] = 448.2021, sampling [0.0, -0.0144, 0.2791]. Recommendation = [0.0, 0.8451, 0.4300], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.8451, 0.4300] = 448.2021, sampling [0.0, 0.3306, 0.8085]. Recommendation = [0.0, 0.8451, 0.4300], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.8451, 0.4300] = 448.2021, sampling [0.0, -0.4474, -0.2732]. Recommendation = [0.0, 0.8451, 0.4300], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.8451, 0.4300] = 448.2021, sampling [0.0, -0.3366, 1.0551]. Recommendation = [0.0, 0.8451, 0.4300], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.8451, 0.4300] = 448.2021, sampling [0.0, -0.3153, 0.3316]. Recommendation = [0.0, 0.8451, 0.4300], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.3153, 0.3316] = 449.1778, sampling [0.0, 0.0951, -0.2293]. Recommendation = [0.0, -0.3153, 0.3316], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 0.0951, -0.2293] = 449.8007, sampling [0.0, -0.6044, -0.9491]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 0.0951, -0.2293] = 449.8007, sampling [0.0, 0.2666, 0.4507]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, 0.0951, -0.2293] = 449.8007, sampling [0.0, -0.9196, 0.6978]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.9196, 0.6978] = 450.4247, sampling [0.0, -0.6810, 0.3587]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, -0.6810, 0.3587] = 452.3723, sampling [0.0, -1.4659, -0.2009]. Recommendation = [0.0, -0.6810, 0.3587], Current Cost = 15000.00, Rho = -1.230
(iter 14) [0.0, -0.6810, 0.3587] = 452.3723, sampling [0.0, 0.4803, 1.5864]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 16000.00, Rho = -1.230
(iter 14) [0.0, -0.6810, 0.3587] = 452.3723, sampling [0.0, -0.4763, 0.0038]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 17000.00, Rho = -1.230
(iter 14) [0.0, -0.6810, 0.3587] = 452.3723, sampling [0.0, -0.1591, -0.4580]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 18000.00, Rho = -1.230
(iter 14) [0.0, -0.6810, 0.3587] = 452.3723, sampling [0.0, 0.5841, 0.4138]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 19000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, -0.5628, 1.8111]. Recommendation = [0.0, 0.5841, 0.4138], Current Cost = 20000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 0.0416, 0.7402]. Recommendation = [0.0, 0.5841, 0.4138], Current Cost = 21000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 0.2348, -0.0505]. Recommendation = [0.0, 0.5841, 0.4138], Current Cost = 22000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 0.6614, 0.6840]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 23000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 1.2342, 1.1877]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 24000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 0.9426, 0.7836]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 25000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 0.8537, 1.2607]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 26000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 1.2868, 1.8647]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 27000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 1.7162, 1.6046]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 28000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 1.2069, 1.5702]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 29000.00, Rho = -1.230
(iter 19) [0.0, 0.5841, 0.4138] = 455.5988, sampling [0.0, 0.9914, 1.9696]. Recommendation = [0.0, -0.0657, 0.1599], Current Cost = 30000.00, Rho = -1.230
