(iter 5) [0.0, 0.8349, 1.2567] = 424.9605, sampling [0.0, -0.2678, 0.1307]. Recommendation = [0.0, 0.8349, 1.2567], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -0.2790, 0.5516]. Recommendation = [0.0, -0.2678, 0.1307], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -0.6501, -0.0011]. Recommendation = [0.0, -0.2678, 0.1307], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -0.5966, 0.4293]. Recommendation = [0.0, -0.2678, 0.1307], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -0.3980, -0.1749]. Recommendation = [0.0, -0.4972, 0.1229], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, 0.0419, 0.9348]. Recommendation = [0.0, -0.4972, 0.1229], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -0.6967, 0.7488]. Recommendation = [0.0, -0.4972, 0.1229], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -1.1123, 0.6597]. Recommendation = [0.0, -0.4972, 0.1229], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -1.0074, 0.1901]. Recommendation = [0.0, -0.4972, 0.1229], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -0.6393, 1.1768]. Recommendation = [0.0, -0.4972, 0.1229], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, -0.2678, 0.1307] = 454.3448, sampling [0.0, -0.4972, 0.1229]. Recommendation = [0.0, -0.4972, 0.1229], Current Cost = 15000.00, Rho = -1.230
