(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.4994, 0.4145]. Recommendation = [0.0, 0.8475, -0.2100], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.0278, 0.4589]. Recommendation = [0.0, -0.4994, 0.4145], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.6309, 0.7783]. Recommendation = [0.0, -0.4994, 0.4145], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.8780, 0.3108]. Recommendation = [0.0, -0.4994, 0.4145], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.4231, 0.0134]. Recommendation = [0.0, -0.4994, 0.4145], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.2003, 0.0236]. Recommendation = [0.0, -0.4231, 0.0134], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.0735, -0.1148]. Recommendation = [0.0, 0.2003, 0.0236], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.5597, 0.6040]. Recommendation = [0.0, 0.2003, 0.0236], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.3453, 0.0857]. Recommendation = [0.0, 0.2003, 0.0236], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.4484, 0.3782]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.0159, 0.7342]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -1.1949, 0.4923]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.7161, 0.1270]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.4261, -0.1373]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.2460, -0.0538]. Recommendation = [0.0, 0.2797, 0.0361], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.1696, -0.0435]. Recommendation = [0.0, 0.2797, 0.0361], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.7691, 0.2981]. Recommendation = [0.0, 0.2797, 0.0361], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.3107, 0.6218]. Recommendation = [0.0, 0.2797, 0.0361], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.6530, -0.1735]. Recommendation = [0.0, 0.2797, 0.0361], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.3600, 0.9041]. Recommendation = [0.0, 0.2797, 0.0361], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.2797, 0.0361]. Recommendation = [0.0, 0.2797, 0.0361], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.0869, -0.2647]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.6753, 0.5903]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.5685, 0.6589]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.9039, 1.0705]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -1.0925, 0.9199]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -0.7222, 1.0274]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.8008, 0.6993]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.6249, 0.8252]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 0.4818, 0.7460]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, -1.1185, 1.1575]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.8475, -0.2100] = 370.1170, sampling [1.0, 1.1302, 0.6467]. Recommendation = [0.0, 0.3453, 0.0857], Current Cost = 5036.00, Rho = 1.000
