(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.3186, 1.0398]. Recommendation = [0.0, 0.1205, -0.3195], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.4756, 0.2750]. Recommendation = [0.0, 0.1205, -0.3195], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.0376, 0.2371]. Recommendation = [0.0, 0.4756, 0.2750], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.3433, -0.0873]. Recommendation = [0.0, 0.4756, 0.2750], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 1.1830, 0.7879]. Recommendation = [0.0, 0.4756, 0.2750], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, -0.3788, 0.7354]. Recommendation = [0.0, 0.4756, 0.2750], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 1.2011, 1.4794]. Recommendation = [0.0, 0.4756, 0.2750], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.9029, 1.7318]. Recommendation = [0.0, 1.2011, 1.4794], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.7526, 0.3976]. Recommendation = [0.0, 1.2011, 1.4794], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 1.3854, 1.2353]. Recommendation = [0.0, 1.2011, 1.4794], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.7042, 0.0971]. Recommendation = [0.0, 1.2011, 1.4794], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.2695, 0.4936]. Recommendation = [0.0, 1.2011, 1.4794], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1205, -0.3195] = 444.3713, sampling [1.0, 0.6385, 0.5903]. Recommendation = [0.0, 1.2011, 1.4794], Current Cost = 5017.00, Rho = 1.000
