(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.3219, 0.2224]. Recommendation = [0.0, -0.2240, -0.4399], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.4037, 1.0380]. Recommendation = [0.0, 0.3219, 0.2224], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.1574, -0.1181]. Recommendation = [0.0, 0.3219, 0.2224], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.8086, 0.3350]. Recommendation = [0.0, 0.3219, 0.2224], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.5856, -0.1637]. Recommendation = [0.0, 0.3219, 0.2224], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.2560, 0.5177]. Recommendation = [0.0, 0.3219, 0.2224], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.6157, 0.5787]. Recommendation = [0.0, 0.3219, 0.2224], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 1.1037, 0.6834]. Recommendation = [0.0, 0.3219, 0.2224], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.0114, 0.1377]. Recommendation = [0.0, 0.3219, 0.2224], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, -0.1301, 1.0080]. Recommendation = [0.0, 0.1023, -0.0162], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2240, -0.4399] = 430.7876, sampling [1.0, 0.5588, 0.0501]. Recommendation = [0.0, 0.1023, -0.0162], Current Cost = 5015.00, Rho = 1.000
