(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.3279, 0.7615]. Recommendation = [0.0, -0.4439, 0.8220], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.3083, 1.1455]. Recommendation = [0.0, -0.4439, 0.8220], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.1108, 0.7200]. Recommendation = [0.0, -0.4439, 0.8220], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, 0.0024, 0.9027]. Recommendation = [0.0, -0.4439, 0.8220], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.4637, 0.5930]. Recommendation = [0.0, -0.4439, 0.8220], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.6881, 0.8514]. Recommendation = [0.0, -0.4637, 0.5930], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.7058, 0.8091]. Recommendation = [0.0, -0.4637, 0.5930], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.8125, 0.8764]. Recommendation = [0.0, -0.7058, 0.8091], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.8476, 0.9863]. Recommendation = [0.0, -0.8125, 0.8764], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.6019, 1.2897]. Recommendation = [0.0, -0.8125, 0.8764], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.9714, 1.2210]. Recommendation = [0.0, -0.8125, 0.8764], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.9489, 1.2663]. Recommendation = [0.0, -0.8125, 0.8764], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -1.0902, 0.9269]. Recommendation = [0.0, -0.8125, 0.8764], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -1.0657, 0.7051]. Recommendation = [0.0, -0.8125, 0.8764], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -1.2463, 1.1593]. Recommendation = [0.0, -0.8125, 0.8764], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4439, 0.8220] = 415.1581, sampling [1.0, -0.5339, 0.3762]. Recommendation = [0.0, -0.8125, 0.8764], Current Cost = 5020.00, Rho = 1.000
