(iter 5) [0.0, 1.1121, 1.4056] = 453.4379, sampling [0.0, 0.8872, 1.2593]. Recommendation = [0.0, 1.1121, 1.4056], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.1121, 1.4056] = 453.4379, sampling [0.0, 1.1295, 1.4638]. Recommendation = [0.0, 1.1121, 1.4056], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.1121, 1.4056] = 453.4379, sampling [0.0, 0.8707, 1.4960]. Recommendation = [0.0, 1.1121, 1.4056], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.1121, 1.4056] = 453.4379, sampling [0.0, 1.1386, 1.2051]. Recommendation = [0.0, 1.1121, 1.4056], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 1.1386, 1.2051] = 455.4487, sampling [0.0, 1.0799, 1.2655]. Recommendation = [0.0, 1.1386, 1.2051], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 1.1386, 1.2051] = 455.4487, sampling [0.0, 1.4093, 1.1592]. Recommendation = [0.0, 1.1386, 1.2051], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 1.1386, 1.2051] = 455.4487, sampling [0.0, 0.6827, 1.0439]. Recommendation = [0.0, 1.1386, 1.2051], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 1.1386, 1.2051] = 455.4487, sampling [0.0, 0.7666, 0.7910]. Recommendation = [0.0, 1.1386, 1.2051], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 1.1386, 1.2051] = 455.4487, sampling [0.0, 0.8031, 0.6952]. Recommendation = [0.0, 1.1386, 1.2051], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.9352, 0.6158]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.4536, 0.8706]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 1.2851, 0.7631]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.2607, 0.5207]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.1119, 0.7266]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 18000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.3536, 0.1977]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 19000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.1409, 0.2831]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 20000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.0204, 0.3865]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 21000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.0438, 0.2261]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 22000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.7022, 0.1298]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 23000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.4026, -0.0233]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 24000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.2396, -0.1492]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 25000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.0697, -0.2032]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 26000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.1804, -0.2383]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 27000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.3974, 0.3431]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 28000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.2017, 0.5407]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 29000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.4377, 0.3344]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 30000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.4235, 0.4793]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 31000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.2863, -0.2784]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 32000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.6290, 0.0049]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 33000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.6468, 0.1493]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 34000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.5696, 0.4824]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 35000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.6150, 0.6791]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 36000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.5222, -0.1433]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 37000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.7065, 0.0396]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 38000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.2634, 0.6586]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 39000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.0209, -0.4428]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 40000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.3539, -0.3351]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 41000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.5880, 0.8181]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 42000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.7731, 0.2416]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 43000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.9971, 0.1092]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 44000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 0.3482, -0.4065]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 45000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, 1.0137, 1.7522]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 46000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.2462, 0.9978]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 47000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.9049, 0.6434]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 48000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -0.8548, 0.2915]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 49000.00, Rho = -1.230
(iter 13) [0.0, 0.8031, 0.6952] = 456.0095, sampling [0.0, -1.0340, 0.8856]. Recommendation = [0.0, 0.8031, 0.6952], Current Cost = 50000.00, Rho = -1.230
