(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.0758, 0.9233]. Recommendation = [0.0, 0.4170, -0.0511], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.0180, 0.2408]. Recommendation = [0.0, 0.4170, -0.0511], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.4039, 0.3087]. Recommendation = [0.0, 0.4170, -0.0511], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.4937, 0.8926]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.2550, 1.4737]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.4223, 0.7591]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.0419, 0.5222]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.2179, 0.8278]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.8123, 0.3665]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.9789, 0.9767]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.6597, 0.7946]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.8823, 1.2701]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 1.4307, 0.9594]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 1.0605, 0.8077]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 1.1997, 1.6325]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.9055, 1.8832]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 1.3014, 1.4290]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.9219, 1.6058]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 1.4844, 1.9264]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 1.8031, 1.5126]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.3619, 0.1447]. Recommendation = [0.0, 0.3619, 0.1447], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.2861, 1.2339]. Recommendation = [0.0, 0.9789, 0.9767], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.2953, 0.4016]. Recommendation = [0.0, 0.9789, 0.9767], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.0081, -0.0417]. Recommendation = [0.0, 0.9789, 0.9767], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 1.1697, 1.9639]. Recommendation = [0.0, 0.3085, 0.0201], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.5177, 0.2123]. Recommendation = [0.0, 0.3085, 0.0201], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.1879, 0.0793]. Recommendation = [0.0, 0.3085, 0.0201], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.7551, 0.7011]. Recommendation = [0.0, 0.3085, 0.0201], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, -0.5415, 0.4807]. Recommendation = [0.0, 0.9789, 0.9767], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4170, -0.0511] = 450.8991, sampling [1.0, 0.5550, 1.3607]. Recommendation = [0.0, 0.9789, 0.9767], Current Cost = 5034.00, Rho = 1.000
