(iter 5) [0.0, -0.6113, 1.1125] = 399.1240, sampling [0.0, -0.2440, 0.1342]. Recommendation = [0.0, -0.6113, 1.1125], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.2440, 0.1342] = 454.1951, sampling [0.0, -0.3717, 0.5527]. Recommendation = [0.0, -0.2440, 0.1342], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.2440, 0.1342] = 454.1951, sampling [0.0, -0.4693, -0.2560]. Recommendation = [0.0, -0.2440, 0.1342], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.2440, 0.1342] = 454.1951, sampling [0.0, 0.1188, -0.1387]. Recommendation = [0.0, -0.2440, 0.1342], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.2440, 0.1342] = 454.1951, sampling [0.0, 0.2003, 0.4511]. Recommendation = [0.0, -0.2440, 0.1342], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.2440, 0.1342] = 454.1951, sampling [0.0, -0.1499, -0.4410]. Recommendation = [0.0, -0.2440, 0.1342], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -0.2440, 0.1342] = 454.1951, sampling [0.0, -0.0589, 0.6940]. Recommendation = [0.0, -0.2440, 0.1342], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -0.2440, 0.1342] = 454.1951, sampling [0.0, -0.6576, 0.1271]. Recommendation = [0.0, -0.2440, 0.1342], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, -0.2440, 0.1342] = 454.1951, sampling [0.0, 0.1439, 0.0953]. Recommendation = [0.0, -0.2440, 0.1342], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, 0.1439, 0.0953] = 455.0106, sampling [0.0, -0.7870, 0.7247]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, 0.1439, 0.0953] = 455.0106, sampling [0.0, -0.1192, 0.2627]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, 0.1439, 0.0953] = 455.0106, sampling [0.0, -0.5741, 0.5061]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, 0.1439, 0.0953] = 455.0106, sampling [0.0, -0.4972, 0.7678]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, 0.1439, 0.0953] = 455.0106, sampling [0.0, 0.5072, 0.2100]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 18000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, 0.4354, 0.6466]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 19000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, -1.1579, 0.9471]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 20000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, 0.0351, 1.1733]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 21000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, -0.9272, 0.5860]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 22000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, -1.0367, 1.6561]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 23000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, -1.5238, 1.2514]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 24000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, -0.7528, 1.4573]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 25000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, 0.1769, -0.2861]. Recommendation = [0.0, 0.0966, 0.0047], Current Cost = 26000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, -1.0425, 1.0852]. Recommendation = [0.0, 0.3883, 0.1898], Current Cost = 27000.00, Rho = -1.230
(iter 18) [0.0, 0.5072, 0.2100] = 455.8332, sampling [0.0, 0.8151, 0.6714]. Recommendation = [0.0, 0.3883, 0.1898], Current Cost = 28000.00, Rho = -1.230
