(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.1626, 0.1569]. Recommendation = [0.0, -0.0058, -0.2921], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.1887, -0.1293]. Recommendation = [0.0, -0.1887, -0.1293], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.1612, 0.2312]. Recommendation = [0.0, -0.1626, 0.1569], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.1347, 0.6216]. Recommendation = [0.0, -0.1626, 0.1569], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.3446, 0.0530]. Recommendation = [0.0, -0.1626, 0.1569], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.1423, 0.2973]. Recommendation = [0.0, -0.3446, 0.0530], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.2668, -0.0914]. Recommendation = [0.0, -0.3446, 0.0530], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.4453, 0.3383]. Recommendation = [0.0, -0.3446, 0.0530], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.2175, 0.8144]. Recommendation = [0.0, -0.3108, 0.1288], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.4173, 0.2042]. Recommendation = [0.0, -0.3108, 0.1288], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.2497, 0.2738]. Recommendation = [0.0, -0.3108, 0.1288], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.2787, 0.4283]. Recommendation = [0.0, -0.3108, 0.1288], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, -0.3108, 0.1288]. Recommendation = [0.0, -0.3108, 0.1288], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.4400, 0.7118]. Recommendation = [0.0, -0.3108, 0.1288], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.4753, 1.1806]. Recommendation = [0.0, -0.3108, 0.1288], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.6654, 0.4325]. Recommendation = [0.0, -0.3108, 0.1288], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.3969, 0.4837]. Recommendation = [0.0, 0.6654, 0.4325], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0058, -0.2921] = 446.7559, sampling [1.0, 0.7415, -0.0535]. Recommendation = [0.0, 0.6654, 0.4325], Current Cost = 5022.00, Rho = 1.000
