(iter 5) [0.0, -0.2705, 0.6891] = 416.7452, sampling [0.0, -0.9034, 1.0535]. Recommendation = [0.0, -0.2705, 0.6891], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.9034, 1.0535] = 447.0402, sampling [0.0, -1.2959, 1.4933]. Recommendation = [0.0, -0.9034, 1.0535], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -1.2959, 1.4933] = 447.5697, sampling [0.0, -0.9772, 1.7197]. Recommendation = [0.0, -1.2959, 1.4933], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, -1.2959, 1.4933] = 447.5697, sampling [0.0, -1.5068, 1.0602]. Recommendation = [0.0, -1.2959, 1.4933], Current Cost = 8000.00, Rho = -1.230
(iter 6) [0.0, -1.2959, 1.4933] = 447.5697, sampling [0.0, -0.7534, 0.8851]. Recommendation = [0.0, -1.2959, 1.4933], Current Cost = 9000.00, Rho = -1.230
(iter 6) [0.0, -1.2959, 1.4933] = 447.5697, sampling [0.0, -0.4674, 1.2776]. Recommendation = [0.0, -1.2959, 1.4933], Current Cost = 10000.00, Rho = -1.230
(iter 6) [0.0, -1.2959, 1.4933] = 447.5697, sampling [0.0, -1.6549, 1.9214]. Recommendation = [0.0, -1.2959, 1.4933], Current Cost = 11000.00, Rho = -1.230
(iter 6) [0.0, -1.2959, 1.4933] = 447.5697, sampling [0.0, -0.6135, 0.7490]. Recommendation = [0.0, -1.2959, 1.4933], Current Cost = 12000.00, Rho = -1.230
(iter 6) [0.0, -1.2959, 1.4933] = 447.5697, sampling [0.0, -0.9239, 0.8473]. Recommendation = [0.0, -1.2959, 1.4933], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.9239, 0.8473] = 452.5949, sampling [0.0, -1.3322, 1.9762]. Recommendation = [0.0, -0.9239, 0.8473], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -0.9239, 0.8473] = 452.5949, sampling [0.0, -0.5711, 1.9585]. Recommendation = [0.0, -0.9239, 0.8473], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, -0.9239, 0.8473] = 452.5949, sampling [0.0, -1.0346, 0.7292]. Recommendation = [0.0, -0.9239, 0.8473], Current Cost = 16000.00, Rho = -1.230
(iter 13) [0.0, -0.9239, 0.8473] = 452.5949, sampling [0.0, -0.7925, 0.7956]. Recommendation = [0.0, -0.9239, 0.8473], Current Cost = 17000.00, Rho = -1.230
(iter 13) [0.0, -0.9239, 0.8473] = 452.5949, sampling [0.0, -1.4272, 1.5116]. Recommendation = [0.0, -0.9239, 0.8473], Current Cost = 18000.00, Rho = -1.230
