(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.2657, -0.1629]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.2143, 0.0168]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.0956, -0.0015]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.4277, 0.6473]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.0228, -0.3161]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.2972, -0.2781]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.3552, -0.0897]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.9798, 0.9627]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.5038, 0.2474]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.1837, 0.1196]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.9084, 1.4239]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.1504, 0.5802]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.3316, -0.4325]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -1.3343, 1.0121]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.5259, -0.2248]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.8813, 0.6628]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.5624, 1.1395]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.1749, -0.2024]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.3511, 0.3962]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.6561, 0.4059]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.4829, -0.3479]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -1.1344, 1.4028]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.6991, 0.0108]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -1.1196, 1.0754]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.6001, 0.0820]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.0768, -0.6539]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.1208, -0.2913]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -1.3084, 1.6452]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.9959, 0.5286]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.0568, 0.8258]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -1.2338, 1.8718]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.8795, 1.8484]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, 0.6570, -0.5781]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -1.0606, 0.8851]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.4439, -0.1274] = 445.4618, sampling [1.0, -0.8102, 0.2001]. Recommendation = [0.0, 0.4439, -0.1274], Current Cost = 5039.00, Rho = 1.000
