(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.4186, 1.0756]. Recommendation = [0.0, 1.4416, 1.8449], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 1.1954, 1.5102]. Recommendation = [0.0, 1.4416, 1.8449], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.8489, 1.8758]. Recommendation = [0.0, 1.1954, 1.5102], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 1.2650, 0.9154]. Recommendation = [0.0, 1.1954, 1.5102], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.2727, 0.4962]. Recommendation = [0.0, 1.1954, 1.5102], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.7577, 0.6625]. Recommendation = [0.0, 1.1954, 1.5102], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.6508, 0.1802]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.2702, -0.2111]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.1623, 0.2518]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.2428, 0.7379]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 1.5158, 1.4843]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.9045, 1.3577]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.9940, 0.2016]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.5881, -0.1298]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.7958, 0.8689]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.4702, 0.7009]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.2001, 1.1576]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.1272, 0.0071]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.9188, 0.5326]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.2324, -0.5906]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.1094, 0.4155]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.1210, -0.0650]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.0133, -0.5215]. Recommendation = [0.0, -0.0261, -0.0439], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.1328, 0.1245]. Recommendation = [0.0, -0.0261, -0.0439], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.2152, 0.8267]. Recommendation = [0.0, -0.0261, -0.0439], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 1.3356, 0.6158]. Recommendation = [0.0, -0.0261, -0.0439], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.6857, 1.0291]. Recommendation = [0.0, -0.0261, -0.0439], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.8410, -0.2322]. Recommendation = [0.0, -0.0261, -0.0439], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 1.4580, 1.1813]. Recommendation = [0.0, -0.0261, -0.0439], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.0261, -0.0439]. Recommendation = [0.0, -0.0261, -0.0439], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.0685, 0.5659]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.5922, 1.5203]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.2118, -0.4436]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.4056, 0.2944]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.3868, -0.0209]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.4255, 0.1660]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.8074, 0.0642]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.5119, 0.4383]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 1.8403, 1.8893]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.6576, 0.8925]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.1840, 0.4614]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.5450, -0.5988]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.4432, 0.9748]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.4624, -0.3926]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.2928, -0.6616]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.7215, 0.6424]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.6104, 0.2698]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.6715, 0.5539]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.2455, -0.8823]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 1.3259, -0.1160]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 1.4143, 1.4093]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, -0.3370, -0.4716]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 1.4416, 1.8449] = 450.6579, sampling [1.0, 0.3777, 0.7058]. Recommendation = [0.0, 0.7577, 0.6625], Current Cost = 5057.00, Rho = 1.000
