(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.0738, -0.7091]. Recommendation = [0.0, -0.2234, -0.4921], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.1822, -0.6591]. Recommendation = [0.0, -0.2234, -0.4921], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.1155, -0.2064]. Recommendation = [0.0, -0.2234, -0.4921], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.2614, -0.4443]. Recommendation = [0.0, 0.1155, -0.2064], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.3148, -0.2592]. Recommendation = [0.0, 0.1155, -0.2064], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.0462, 0.0960]. Recommendation = [0.0, 0.1155, -0.2064], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.2956, 0.0417]. Recommendation = [0.0, 0.0462, 0.0960], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.1285, 0.3231]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.1157, 0.3523]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.3070, 0.1003]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.3790, 0.6120]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.0298, 0.6839]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.3991, 1.0275]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.2491, 0.8735]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.4864, 0.0083]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.6295, 1.5238]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.3646, 0.3990]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.6140, 0.1403]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.7178, 0.8186]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.6547, 0.9382]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.8052, 0.4466]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.4635, -0.4523]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.6586, -0.1360]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.5693, 1.2158]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.1544, 0.8420]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.8594, 0.5175]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -1.0665, 1.3641]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -1.1172, 1.0756]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -0.7949, 1.4324]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, -1.2144, 1.1830]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.2234, -0.4921] = 425.4287, sampling [1.0, 0.4252, 0.6988]. Recommendation = [0.0, 0.2956, 0.0417], Current Cost = 5035.00, Rho = 1.000
