(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.6305, 1.0764]. Recommendation = [0.0, 0.9004, 0.7311], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.5005, 0.5626]. Recommendation = [0.0, 0.9004, 0.7311], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.2055, 0.7892]. Recommendation = [0.0, 0.9004, 0.7311], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.2343, 0.3410]. Recommendation = [0.0, 0.9004, 0.7311], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.5586, 0.3340]. Recommendation = [0.0, 0.9004, 0.7311], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.0894, 0.0623]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.1510, 0.2990]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.3657, 0.0109]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.1704, -0.1587]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.2730, -0.1603]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.9752, 0.4149]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.5626, 0.0329]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.3104, 0.6389]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.1850, 0.6199]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.3625, -0.3717]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.5653, -0.0169]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.3796, 0.4554]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.1964, 0.4343]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.2680, 1.1316]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.3878, -0.2006]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 1.0764, 0.7402]. Recommendation = [0.0, 0.5838, 0.3969], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.9902, 0.1460]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.4216, 0.4873]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.1555, -0.5555]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.5952, -0.2537]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.2517, -0.2381]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.5348, -0.3882]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 1.1898, 1.2125]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 1.2380, 0.9216]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 0.7810, 1.2477]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 1.1636, 1.5031]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 1.3939, 1.2743]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, 1.6119, 0.9405]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.9004, 0.7311] = 455.6558, sampling [1.0, -0.1694, -0.7591]. Recommendation = [0.0, 0.5586, 0.3340], Current Cost = 5038.00, Rho = 1.000
