(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.2754]. Recommendation = [0.0, 1.2045], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.2383]. Recommendation = [0.0, 1.2045], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.3128]. Recommendation = [0.0, 1.2045], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.4800]. Recommendation = [0.0, 1.2045], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.4149]. Recommendation = [0.0, 1.2045], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.6101]. Recommendation = [0.0, 1.2045], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.2227]. Recommendation = [0.0, 1.2045], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.2564]. Recommendation = [0.0, 1.2045], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.5366]. Recommendation = [0.0, 1.2045], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.3359]. Recommendation = [0.0, 1.2045], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.7029]. Recommendation = [0.0, 1.2045], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.2955]. Recommendation = [0.0, 1.2045], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.2144]. Recommendation = [0.0, 1.2045], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.2045] = 113.2894, sampling [0.0, 1.3857]. Recommendation = [0.0, 1.2045], Current Cost = 207.85, Rho = -1.230
